subject,trialnum,shape,label,type,correct,latency,blocktype
502841139,58,self,friend,nonmatch,1,567,mixed
502841139,59,self,friend,nonmatch,1,606,mixed
502841139,60,stranger,friend,nonmatch,0,814,mixed
502841139,1,self,friend,nonmatch,1,472,blocked
502841139,2,self,stranger,nonmatch,1,537,blocked
502841139,3,self,self,match,1,454,blocked
502841139,4,self,stranger,nonmatch,1,483,blocked
502841139,5,self,friend,nonmatch,0,587,blocked
502841139,6,self,self,match,0,363,blocked
502841139,7,self,self,match,1,247,blocked
502841139,8,self,friend,nonmatch,0,334,blocked
502841139,10,self,stranger,nonmatch,1,442,blocked
502841139,11,self,self,match,1,477,blocked
502841139,12,self,friend,nonmatch,1,403,blocked
502841139,13,self,stranger,nonmatch,1,479,blocked
502841139,14,self,friend,nonmatch,1,533,blocked
502841139,15,self,stranger,nonmatch,1,361,blocked
502841139,16,self,stranger,nonmatch,1,431,blocked
502841139,17,self,self,match,1,550,blocked
502841139,18,self,self,match,1,697,blocked
502841139,19,self,self,match,1,451,blocked
502841139,20,self,friend,nonmatch,1,440,blocked
502841139,21,self,self,match,1,685,blocked
502841139,22,self,self,match,1,500,blocked
502841139,23,self,stranger,nonmatch,1,366,blocked
502841139,24,self,self,match,1,441,blocked
502841139,25,self,self,match,1,339,blocked
502841139,26,self,self,match,1,401,blocked
502841139,27,self,friend,nonmatch,1,360,blocked
502841139,28,self,stranger,nonmatch,1,1043,blocked
502841139,29,self,stranger,nonmatch,1,447,blocked
502841139,30,self,friend,nonmatch,1,427,blocked
502841139,31,self,self,match,1,282,blocked
502841139,32,self,self,match,1,365,blocked
502841139,33,self,self,match,1,357,blocked
502841139,34,self,friend,nonmatch,1,359,blocked
502841139,35,self,stranger,nonmatch,1,469,blocked
502841139,36,self,stranger,nonmatch,1,472,blocked
502841139,37,self,self,match,1,322,blocked
502841139,38,self,self,match,1,286,blocked
502841139,39,self,self,match,1,243,blocked
502841139,40,self,self,match,1,265,blocked
502841139,41,self,self,match,1,284,blocked
502841139,42,self,friend,nonmatch,0,233,blocked
502841139,43,self,self,match,1,412,blocked
502841139,44,self,friend,nonmatch,1,377,blocked
502841139,45,self,self,match,1,386,blocked
502841139,46,self,self,match,1,388,blocked
502841139,47,self,friend,nonmatch,1,448,blocked
502841139,48,self,stranger,nonmatch,1,476,blocked
502841139,49,self,friend,nonmatch,1,742,blocked
502841139,50,self,friend,nonmatch,1,560,blocked
502841139,51,self,self,match,0,323,blocked
502841139,52,self,self,match,1,312,blocked
502841139,53,self,stranger,nonmatch,1,432,blocked
502841139,54,self,self,match,1,429,blocked
502841139,55,self,friend,nonmatch,1,503,blocked
502841139,56,self,stranger,nonmatch,1,652,blocked
502841139,57,self,self,match,1,517,blocked
502841139,58,self,self,match,1,530,blocked
502841139,59,self,stranger,nonmatch,1,451,blocked
502841139,60,self,self,match,1,1084,blocked
502841139,1,stranger,stranger,match,1,445,mixed
502841139,2,friend,stranger,nonmatch,1,600,mixed
502841139,3,stranger,self,nonmatch,1,795,mixed
502841139,4,stranger,friend,nonmatch,0,915,mixed
502841139,5,friend,friend,match,1,456,mixed
502841139,6,self,self,match,0,521,mixed
502841139,7,self,stranger,nonmatch,1,837,mixed
502841139,8,stranger,stranger,match,1,357,mixed
502841139,9,friend,stranger,nonmatch,1,632,mixed
502841139,10,friend,self,nonmatch,1,645,mixed
502841139,11,stranger,self,nonmatch,1,601,mixed
502841139,12,stranger,friend,nonmatch,1,473,mixed
502841139,13,stranger,stranger,match,1,461,mixed
502841139,14,self,friend,nonmatch,1,620,mixed
502841139,15,self,self,match,1,509,mixed
502841139,16,self,self,match,1,559,mixed
502841139,17,stranger,friend,nonmatch,1,846,mixed
502841139,18,friend,friend,match,1,443,mixed
502841139,19,friend,friend,match,1,289,mixed
502841139,20,friend,self,nonmatch,1,498,mixed
502841139,21,stranger,stranger,match,1,743,mixed
502841139,22,friend,friend,match,1,551,mixed
502841139,23,self,stranger,nonmatch,1,673,mixed
502841139,24,friend,friend,match,1,488,mixed
502841139,26,stranger,self,nonmatch,0,778,mixed
502841139,27,self,stranger,nonmatch,1,639,mixed
502841139,28,self,self,match,1,360,mixed
502841139,29,friend,friend,match,1,491,mixed
502841139,30,friend,friend,match,1,498,mixed
502841139,31,stranger,stranger,match,1,938,mixed
502841139,32,friend,self,nonmatch,1,1107,mixed
502841139,33,stranger,stranger,match,1,382,mixed
502841139,34,friend,friend,match,1,556,mixed
502841139,36,self,stranger,nonmatch,1,471,mixed
502841139,37,stranger,stranger,match,0,657,mixed
502841139,38,stranger,friend,nonmatch,1,530,mixed
502841139,39,self,stranger,nonmatch,1,490,mixed
502841139,40,friend,friend,match,1,350,mixed
502841139,41,stranger,stranger,match,1,409,mixed
502841139,42,stranger,stranger,match,0,402,mixed
502841139,43,self,friend,nonmatch,1,537,mixed
502841139,44,self,friend,nonmatch,1,433,mixed
502841139,45,stranger,stranger,match,1,357,mixed
502841139,46,self,self,match,0,333,mixed
502841139,47,friend,stranger,nonmatch,0,304,mixed
502841139,48,self,self,match,1,614,mixed
502841139,49,self,self,match,1,384,mixed
502841139,50,self,friend,nonmatch,1,416,mixed
502841139,51,self,self,match,1,413,mixed
502841139,52,stranger,self,nonmatch,1,541,mixed
502841139,53,stranger,self,nonmatch,0,367,mixed
502841139,54,self,self,match,0,777,mixed
502841139,55,self,self,match,1,444,mixed
502841139,56,friend,stranger,nonmatch,0,573,mixed
502841139,57,friend,self,nonmatch,1,516,mixed
502841139,58,friend,self,nonmatch,1,506,mixed
502841139,59,friend,stranger,nonmatch,1,449,mixed
502841139,60,self,friend,nonmatch,1,631,mixed
43329048,2,friend,friend,match,1,910,mixed
43329048,3,friend,friend,match,1,566,mixed
43329048,4,friend,friend,match,1,651,mixed
43329048,5,friend,stranger,nonmatch,1,732,mixed
43329048,6,friend,self,nonmatch,1,970,mixed
43329048,7,friend,self,nonmatch,1,896,mixed
43329048,8,friend,stranger,nonmatch,1,1125,mixed
43329048,9,friend,friend,match,1,799,mixed
43329048,10,stranger,self,nonmatch,0,773,mixed
43329048,11,stranger,stranger,match,0,789,mixed
43329048,12,self,self,match,1,816,mixed
43329048,13,friend,friend,match,1,639,mixed
43329048,14,self,self,match,1,555,mixed
43329048,15,stranger,self,nonmatch,0,655,mixed
43329048,16,self,stranger,nonmatch,1,988,mixed
43329048,18,friend,self,nonmatch,1,860,mixed
43329048,19,stranger,self,nonmatch,1,640,mixed
43329048,20,stranger,stranger,match,1,851,mixed
43329048,21,stranger,self,nonmatch,1,887,mixed
43329048,22,stranger,friend,nonmatch,0,842,mixed
43329048,23,self,stranger,nonmatch,1,1021,mixed
43329048,25,stranger,stranger,match,1,820,mixed
43329048,26,friend,stranger,nonmatch,0,969,mixed
43329048,27,self,self,match,1,554,mixed
43329048,28,stranger,friend,nonmatch,1,747,mixed
43329048,30,friend,friend,match,1,971,mixed
43329048,31,stranger,stranger,match,0,710,mixed
43329048,32,self,friend,nonmatch,1,686,mixed
43329048,33,stranger,stranger,match,1,639,mixed
43329048,34,friend,self,nonmatch,1,1182,mixed
43329048,36,self,self,match,1,534,mixed
43329048,37,self,friend,nonmatch,1,603,mixed
43329048,38,friend,stranger,nonmatch,0,605,mixed
43329048,39,self,stranger,nonmatch,1,997,mixed
43329048,40,self,self,match,1,534,mixed
43329048,41,stranger,friend,nonmatch,1,967,mixed
43329048,42,stranger,stranger,match,1,668,mixed
43329048,43,self,self,match,1,648,mixed
43329048,44,self,self,match,1,616,mixed
43329048,45,stranger,friend,nonmatch,1,738,mixed
43329048,46,self,self,match,1,844,mixed
43329048,47,self,self,match,1,405,mixed
43329048,48,stranger,stranger,match,0,827,mixed
43329048,49,self,friend,nonmatch,1,1122,mixed
43329048,50,friend,friend,match,1,939,mixed
43329048,51,self,friend,nonmatch,1,697,mixed
43329048,52,friend,friend,match,0,1199,mixed
43329048,53,self,self,match,1,533,mixed
43329048,54,stranger,stranger,match,1,881,mixed
43329048,55,friend,friend,match,1,871,mixed
43329048,56,stranger,self,nonmatch,1,820,mixed
43329048,57,friend,stranger,nonmatch,1,631,mixed
43329048,58,friend,self,nonmatch,1,746,mixed
43329048,59,self,stranger,nonmatch,1,791,mixed
43329048,60,stranger,stranger,match,0,838,mixed
43329048,1,self,self,match,1,485,blocked
43329048,2,self,self,match,1,401,blocked
43329048,3,self,stranger,nonmatch,1,478,blocked
43329048,4,self,friend,nonmatch,1,835,blocked
43329048,5,self,self,match,1,615,blocked
43329048,6,self,stranger,nonmatch,1,541,blocked
43329048,7,self,self,match,1,657,blocked
43329048,8,self,self,match,1,562,blocked
43329048,9,self,stranger,nonmatch,1,477,blocked
43329048,10,self,self,match,1,435,blocked
43329048,11,self,self,match,1,522,blocked
43329048,12,self,stranger,nonmatch,1,564,blocked
43329048,13,self,self,match,1,506,blocked
43329048,14,self,friend,nonmatch,1,832,blocked
43329048,15,self,friend,nonmatch,1,613,blocked
43329048,16,self,friend,nonmatch,1,519,blocked
43329048,17,self,friend,nonmatch,1,559,blocked
43329048,18,self,self,match,1,487,blocked
43329048,19,self,stranger,nonmatch,1,492,blocked
43329048,20,self,stranger,nonmatch,1,621,blocked
43329048,21,self,friend,nonmatch,1,591,blocked
43329048,22,self,self,match,1,530,blocked
43329048,23,self,self,match,1,546,blocked
43329048,24,self,stranger,nonmatch,1,547,blocked
43329048,25,self,stranger,nonmatch,1,511,blocked
43329048,26,self,self,match,1,474,blocked
43329048,27,self,friend,nonmatch,1,560,blocked
43329048,28,self,friend,nonmatch,1,1022,blocked
43329048,29,self,stranger,nonmatch,1,517,blocked
43329048,30,self,self,match,1,450,blocked
43329048,31,self,stranger,nonmatch,1,441,blocked
43329048,32,self,stranger,nonmatch,1,614,blocked
43329048,33,self,stranger,nonmatch,1,509,blocked
43329048,34,self,self,match,1,648,blocked
43329048,35,self,friend,nonmatch,1,630,blocked
43329048,36,self,stranger,nonmatch,1,632,blocked
43329048,37,self,friend,nonmatch,1,795,blocked
43329048,38,self,stranger,nonmatch,1,672,blocked
43329048,39,self,stranger,nonmatch,1,510,blocked
43329048,40,self,self,match,1,509,blocked
43329048,41,self,friend,nonmatch,1,875,blocked
43329048,42,self,self,match,1,580,blocked
43329048,43,self,self,match,1,582,blocked
43329048,44,self,self,match,1,397,blocked
43329048,45,self,self,match,1,379,blocked
43329048,46,self,self,match,1,348,blocked
43329048,47,self,self,match,1,256,blocked
43329048,49,self,self,match,1,536,blocked
43329048,50,self,self,match,1,414,blocked
43329048,51,self,self,match,1,359,blocked
43329048,52,self,friend,nonmatch,1,505,blocked
43329048,53,self,friend,nonmatch,1,541,blocked
43329048,54,self,self,match,1,499,blocked
43329048,55,self,friend,nonmatch,1,624,blocked
43329048,56,self,self,match,1,516,blocked
43329048,57,self,self,match,1,414,blocked
43329048,58,self,self,match,1,381,blocked
43329048,59,self,self,match,1,352,blocked
43329048,60,self,self,match,1,359,blocked
43329048,1,self,self,match,1,434,mixed
43329048,2,stranger,stranger,match,1,860,mixed
43329048,3,self,self,match,1,445,mixed
43329048,4,friend,self,nonmatch,1,723,mixed
43329048,5,self,self,match,1,619,mixed
43329048,6,stranger,stranger,match,1,712,mixed
43329048,7,stranger,self,nonmatch,1,832,mixed
43329048,8,stranger,stranger,match,0,463,mixed
43329048,9,friend,stranger,nonmatch,1,831,mixed
43329048,10,self,stranger,nonmatch,1,711,mixed
43329048,11,stranger,stranger,match,1,749,mixed
43329048,12,self,self,match,1,445,mixed
43329048,13,friend,stranger,nonmatch,1,938,mixed
43329048,14,self,stranger,nonmatch,0,381,mixed
43329048,15,stranger,self,nonmatch,1,833,mixed
43329048,16,friend,stranger,nonmatch,1,833,mixed
43329048,17,friend,self,nonmatch,1,500,mixed
43329048,18,self,self,match,1,484,mixed
43329048,19,stranger,stranger,match,0,595,mixed
43329048,20,friend,friend,match,1,795,mixed
43329048,21,stranger,stranger,match,1,899,mixed
43329048,22,self,stranger,nonmatch,1,556,mixed
43329048,23,self,friend,nonmatch,1,1015,mixed
43329048,24,self,self,match,1,465,mixed
43329048,25,friend,friend,match,1,656,mixed
43329048,26,stranger,friend,nonmatch,1,680,mixed
43329048,27,friend,stranger,nonmatch,0,1192,mixed
43329048,28,self,self,match,1,460,mixed
43329048,29,stranger,friend,nonmatch,0,760,mixed
43329048,30,stranger,stranger,match,0,500,mixed
43329048,31,friend,friend,match,1,776,mixed
43329048,32,friend,self,nonmatch,1,643,mixed
43329048,33,friend,friend,match,1,550,mixed
43329048,34,friend,friend,match,1,402,mixed
43329048,35,friend,friend,match,1,372,mixed
43329048,36,friend,self,nonmatch,0,623,mixed
43329048,37,self,stranger,nonmatch,1,696,mixed
43329048,38,stranger,friend,nonmatch,1,809,mixed
43329048,39,stranger,friend,nonmatch,1,517,mixed
43329048,40,self,self,match,1,364,mixed
43329048,41,self,self,match,1,398,mixed
43329048,42,friend,friend,match,1,586,mixed
43329048,43,self,friend,nonmatch,1,640,mixed
43329048,44,self,stranger,nonmatch,1,899,mixed
43329048,45,stranger,stranger,match,0,551,mixed
43329048,46,self,self,match,1,395,mixed
43329048,47,self,friend,nonmatch,1,936,mixed
43329048,48,friend,friend,match,1,479,mixed
43329048,49,self,friend,nonmatch,1,699,mixed
43329048,50,stranger,stranger,match,1,666,mixed
43329048,51,self,friend,nonmatch,1,665,mixed
43329048,52,friend,stranger,nonmatch,0,543,mixed
43329048,53,stranger,self,nonmatch,1,803,mixed
43329048,54,friend,friend,match,0,770,mixed
43329048,55,stranger,stranger,match,0,954,mixed
43329048,56,stranger,self,nonmatch,1,806,mixed
43329048,57,stranger,friend,nonmatch,1,688,mixed
43329048,58,friend,self,nonmatch,1,568,mixed
43329048,59,friend,friend,match,1,855,mixed
43329048,60,stranger,self,nonmatch,1,600,mixed
43329048,1,friend,stranger,nonmatch,1,626,mixed
43329048,2,self,self,match,1,457,mixed
43329048,3,friend,stranger,nonmatch,1,661,mixed
43329048,4,self,stranger,nonmatch,1,621,mixed
43329048,5,self,stranger,nonmatch,0,549,mixed
43329048,6,self,self,match,1,532,mixed
43329048,7,stranger,stranger,match,1,559,mixed
43329048,8,stranger,self,nonmatch,1,641,mixed
43329048,9,stranger,friend,nonmatch,1,617,mixed
43329048,10,self,friend,nonmatch,1,575,mixed
43329048,11,self,self,match,1,451,mixed
43329048,12,stranger,stranger,match,1,659,mixed
43329048,13,friend,friend,match,1,556,mixed
43329048,14,friend,friend,match,1,384,mixed
43329048,15,stranger,stranger,match,1,542,mixed
43329048,16,friend,friend,match,1,508,mixed
43329048,17,friend,friend,match,1,431,mixed
43329048,18,stranger,friend,nonmatch,1,510,mixed
43329048,19,friend,friend,match,1,546,mixed
43329048,20,self,friend,nonmatch,1,578,mixed
43329048,21,friend,stranger,nonmatch,1,1190,mixed
43329048,22,stranger,stranger,match,1,765,mixed
43329048,23,stranger,friend,nonmatch,1,871,mixed
43329048,24,stranger,self,nonmatch,1,853,mixed
43329048,25,friend,friend,match,1,578,mixed
43329048,26,friend,self,nonmatch,1,613,mixed
43329048,27,self,self,match,0,729,mixed
43329048,29,self,self,match,1,463,mixed
43329048,31,stranger,friend,nonmatch,1,672,mixed
43329048,33,friend,friend,match,1,408,mixed
43329048,34,friend,friend,match,1,813,mixed
43329048,35,stranger,self,nonmatch,1,586,mixed
43329048,37,stranger,stranger,match,0,421,mixed
43329048,38,friend,stranger,nonmatch,1,527,mixed
43329048,39,stranger,friend,nonmatch,0,542,mixed
43329048,40,friend,self,nonmatch,1,754,mixed
43329048,41,self,friend,nonmatch,1,519,mixed
43329048,42,self,self,match,1,450,mixed
43329048,43,stranger,self,nonmatch,1,449,mixed
43329048,44,self,friend,nonmatch,1,648,mixed
43329048,45,stranger,stranger,match,0,700,mixed
43329048,46,self,friend,nonmatch,1,1120,mixed
43329048,47,self,self,match,1,389,mixed
43329048,48,self,self,match,1,407,mixed
43329048,49,stranger,stranger,match,0,526,mixed
43329048,50,stranger,stranger,match,1,677,mixed
43329048,51,stranger,stranger,match,1,741,mixed
43329048,52,self,stranger,nonmatch,1,614,mixed
43329048,53,friend,self,nonmatch,0,502,mixed
43329048,56,self,self,match,1,323,mixed
43329048,58,friend,friend,match,1,624,mixed
43329048,59,stranger,stranger,match,0,374,mixed
43329048,1,stranger,friend,nonmatch,1,727,blocked
43329048,2,stranger,stranger,match,1,695,blocked
43329048,3,stranger,stranger,match,1,390,blocked
43329048,4,stranger,stranger,match,1,345,blocked
43329048,5,stranger,friend,nonmatch,1,503,blocked
43329048,6,stranger,stranger,match,1,375,blocked
43329048,7,stranger,self,nonmatch,1,724,blocked
43329048,8,stranger,stranger,match,1,557,blocked
43329048,9,stranger,friend,nonmatch,1,601,blocked
43329048,10,stranger,friend,nonmatch,1,580,blocked
43329048,11,stranger,stranger,match,1,414,blocked
43329048,12,stranger,self,nonmatch,1,506,blocked
43329048,13,stranger,friend,nonmatch,1,694,blocked
43329048,14,stranger,self,nonmatch,0,516,blocked
43329048,15,stranger,self,nonmatch,1,790,blocked
43329048,16,stranger,stranger,match,1,503,blocked
43329048,17,stranger,stranger,match,1,464,blocked
43329048,18,stranger,stranger,match,1,396,blocked
43329048,19,stranger,stranger,match,1,387,blocked
43329048,20,stranger,stranger,match,1,393,blocked
43329048,21,stranger,stranger,match,1,365,blocked
43329048,22,stranger,stranger,match,1,298,blocked
43329048,23,stranger,friend,nonmatch,1,499,blocked
43329048,24,stranger,stranger,match,1,359,blocked
43329048,25,stranger,friend,nonmatch,1,454,blocked
43329048,26,stranger,stranger,match,1,372,blocked
43329048,27,stranger,stranger,match,1,399,blocked
43329048,28,stranger,stranger,match,1,332,blocked
43329048,29,stranger,stranger,match,1,330,blocked
43329048,30,stranger,stranger,match,1,326,blocked
43329048,31,stranger,stranger,match,1,279,blocked
43329048,32,stranger,self,nonmatch,1,426,blocked
43329048,33,stranger,friend,nonmatch,1,440,blocked
43329048,34,stranger,self,nonmatch,0,415,blocked
