Subject,Age,Sex,Arouse.RESP,Valence.RESP,condition,respond3.ACC,respond3.RT,mood,Session
22,20,female,7,7,Stranger-shape_Matched,1,530,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,560,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,468,happy,S3
22,20,female,7,7,Self-shape_Matched,1,389,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,423,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,582,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,507,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,490,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,487,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,388,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,408,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,458,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,474,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,633,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,446,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,661,happy,S3
22,20,female,7,7,Self-shape_Matched,1,414,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,576,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,419,happy,S3
22,20,female,7,7,Self-shape_Matched,1,519,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,601,happy,S3
22,20,female,7,7,Self-shape_Matched,1,402,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,561,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,555,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,602,happy,S3
22,20,female,7,7,Self-shape_Matched,1,482,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,572,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,463,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,459,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,633,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,584,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,479,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,659,happy,S3
22,20,female,7,7,Self-shape_Matched,1,448,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,504,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,428,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,551,happy,S3
22,20,female,7,7,Self-shape_Matched,1,461,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,588,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,514,happy,S3
22,20,female,7,7,Self-shape_Matched,1,446,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,548,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,0,437,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,729,happy,S3
22,20,female,7,7,Self-shape_Matched,1,404,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,508,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,579,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,541,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,474,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,677,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,384,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,552,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,618,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,641,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,411,happy,S3
22,20,female,7,7,Self-shape_Matched,1,431,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,566,happy,S3
22,20,female,7,7,Self-shape_Matched,1,521,happy,S3
22,20,female,7,7,Self-shape_Matched,1,434,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,477,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,734,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,566,happy,S3
22,20,female,7,7,Stranger-shape_Matched,1,477,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,579,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,674,happy,S3
22,20,female,7,7,Stranger-shape_Mismatched,1,584,happy,S3
22,20,female,7,7,Self-shape_Matched,1,448,happy,S3
22,20,female,7,7,Self-shape_Mismatched,1,586,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,545,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,448,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,592,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,389,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,532,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,279,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,489,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,502,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,571,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,508,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,478,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,396,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,463,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,524,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,374,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,331,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,319,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,420,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,584,happy,S3
22,20,female,7,7,Familiar-shape_Matched,1,611,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,425,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,436,happy,S3
22,20,female,7,7,Familiar-shape_Mismatched,1,479,happy,S3
17,19,female,5,5,Stranger-shape_Matched,0,343,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,599,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,392,happy,S1
17,19,female,5,5,Self-shape_Matched,1,358,happy,S1
17,19,female,5,5,Self-shape_Matched,1,435,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,416,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,371,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,549,happy,S1
17,19,female,5,5,Self-shape_Matched,1,402,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,907,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,402,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,373,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,394,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,493,happy,S1
17,19,female,5,5,Self-shape_Matched,1,396,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,623,happy,S1
17,19,female,5,5,Self-shape_Matched,1,371,happy,S1
17,19,female,5,5,Self-shape_Matched,1,268,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,330,happy,S1
17,19,female,5,5,Self-shape_Mismatched,0,405,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,590,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,509,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,451,happy,S1
17,19,female,5,5,Self-shape_Matched,1,354,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,363,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,376,happy,S1
17,19,female,5,5,Self-shape_Matched,0,415,happy,S1
17,19,female,5,5,Self-shape_Matched,1,296,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,988,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,549,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,445,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,536,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,395,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,499,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,352,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,297,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,600,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,0,325,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,465,happy,S1
17,19,female,5,5,Familiar-shape_Matched,0,370,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,344,happy,S1
17,19,female,5,5,Self-shape_Matched,1,390,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,475,happy,S1
17,19,female,5,5,Self-shape_Matched,1,319,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,450,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,471,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,527,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,363,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,370,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,499,happy,S1
17,19,female,5,5,Self-shape_Matched,1,381,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,283,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,375,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,442,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,406,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,473,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,437,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,347,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,0,315,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,621,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,403,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,532,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,379,happy,S1
17,19,female,5,5,Self-shape_Matched,1,410,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,400,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,512,happy,S1
17,19,female,5,5,Self-shape_Matched,1,319,happy,S1
17,19,female,5,5,Self-shape_Matched,1,332,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,487,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,323,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,428,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,482,happy,S1
17,19,female,5,5,Familiar-shape_Matched,0,433,happy,S1
17,19,female,5,5,Self-shape_Matched,1,393,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,371,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,534,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,412,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,449,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,577,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,452,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,535,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,539,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,415,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,383,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,384,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,347,happy,S1
17,19,female,5,5,Self-shape_Matched,0,320,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,312,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,619,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,326,happy,S1
17,19,female,5,5,Self-shape_Matched,1,292,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,464,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,418,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,292,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,470,happy,S1
17,19,female,5,5,Self-shape_Matched,1,386,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,385,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,409,happy,S1
17,19,female,5,5,Stranger-shape_Matched,0,314,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,416,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,459,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,431,happy,S1
17,19,female,5,5,Self-shape_Matched,1,382,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,503,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,448,happy,S1
17,19,female,5,5,Self-shape_Matched,0,327,happy,S1
17,19,female,5,5,Self-shape_Matched,1,319,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,430,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,439,happy,S1
17,19,female,5,5,Self-shape_Matched,1,429,happy,S1
17,19,female,5,5,Self-shape_Matched,1,239,happy,S1
17,19,female,5,5,Stranger-shape_Matched,1,443,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,428,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,812,happy,S1
17,19,female,5,5,Self-shape_Mismatched,1,481,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,514,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,539,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,450,happy,S1
17,19,female,5,5,Stranger-shape_Mismatched,1,607,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,328,happy,S1
17,19,female,5,5,Familiar-shape_Matched,0,335,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,304,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,470,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,319,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,339,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,568,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,316,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,441,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,449,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,395,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,0,347,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,476,happy,S1
17,19,female,5,5,Familiar-shape_Matched,1,461,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,463,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,323,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,434,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,427,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,392,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,616,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,490,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,457,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,515,happy,S1
17,19,female,5,5,Familiar-shape_Mismatched,1,413,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,471,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,393,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,422,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,544,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,900,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,904,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,303,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,602,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,332,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,342,happy,S1
18,18,male,6,5,Familiar-shape_Matched,0,656,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,690,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,434,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,406,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,296,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,337,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,340,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,471,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,470,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,390,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,364,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,331,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,308,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,405,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,413,happy,S1
18,18,male,6,5,Self-shape_Mismatched,0,634,happy,S1
18,18,male,6,5,Self-shape_Matched,1,401,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,583,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,675,happy,S1
18,18,male,6,5,Self-shape_Matched,1,945,happy,S1
18,18,male,6,5,Self-shape_Matched,1,524,happy,S1
18,18,male,6,5,Self-shape_Matched,1,389,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,449,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,613,happy,S1
18,18,male,6,5,Stranger-shape_Matched,0,355,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,571,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,609,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,522,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,665,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,596,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,576,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,547,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,582,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,568,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,545,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,592,happy,S1
18,18,male,6,5,Self-shape_Matched,1,421,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,501,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,661,happy,S1
18,18,male,6,5,Self-shape_Matched,0,566,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,530,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,662,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,569,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,971,happy,S1
18,18,male,6,5,Self-shape_Matched,1,414,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,763,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,567,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,475,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,510,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,555,happy,S1
18,18,male,6,5,Self-shape_Matched,1,455,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,534,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,542,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,541,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,487,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,398,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,562,happy,S1
18,18,male,6,5,Self-shape_Matched,1,341,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,580,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,679,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,866,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,440,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,477,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,400,happy,S1
18,18,male,6,5,Self-shape_Matched,1,424,happy,S1
18,18,male,6,5,Stranger-shape_Matched,0,469,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,518,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,636,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,902,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,453,happy,S1
18,18,male,6,5,Self-shape_Matched,1,509,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,586,happy,S1
18,18,male,6,5,Self-shape_Matched,1,815,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,564,happy,S1
18,18,male,6,5,Stranger-shape_Matched,0,411,happy,S1
18,18,male,6,5,Stranger-shape_Matched,0,744,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,451,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,497,happy,S1
18,18,male,7,4,Stranger-shape_Mismatched,1,616,anxious,S3
18,18,male,6,5,Stranger-shape_Matched,0,329,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,593,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,468,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,390,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,784,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,601,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,697,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,624,happy,S1
18,18,male,6,5,Self-shape_Matched,1,424,happy,S1
18,18,male,6,5,Self-shape_Matched,1,447,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,487,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,542,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,544,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,461,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,546,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,566,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,496,happy,S1
18,18,male,6,5,Self-shape_Matched,1,491,happy,S1
18,18,male,6,5,Self-shape_Matched,1,421,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,461,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,549,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,887,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,520,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,595,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,566,happy,S1
18,18,male,6,5,Self-shape_Matched,1,518,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,525,happy,S1
18,18,male,6,5,Self-shape_Matched,1,477,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,850,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,544,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,516,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,676,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,827,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,876,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,597,happy,S1
18,18,male,6,5,Self-shape_Matched,1,455,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,511,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,560,happy,S1
18,18,male,6,5,Familiar-shape_Matched,0,483,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,508,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,540,happy,S1
18,18,male,6,5,Self-shape_Matched,1,457,happy,S1
18,18,male,6,5,Self-shape_Matched,1,454,happy,S1
18,18,male,6,5,Self-shape_Matched,1,417,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,756,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,435,happy,S1
18,18,male,6,5,Self-shape_Mismatched,1,504,happy,S1
18,18,male,6,5,Familiar-shape_Mismatched,1,383,happy,S1
18,18,male,6,5,Familiar-shape_Matched,1,663,happy,S1
18,18,male,6,5,Self-shape_Matched,1,503,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,664,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,520,happy,S1
18,18,male,6,5,Self-shape_Matched,1,534,happy,S1
18,18,male,6,5,Stranger-shape_Matched,1,636,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,544,happy,S1
18,18,male,6,5,Stranger-shape_Mismatched,1,582,happy,S1
19,19,female,6,5,Stranger-shape_Mismatched,1,569,happy,S4
19,19,female,6,5,Self-shape_Matched,1,310,happy,S4
19,19,female,6,5,Self-shape_Matched,1,528,happy,S4
19,19,female,6,5,Self-shape_Matched,1,393,happy,S4
19,19,female,6,5,Self-shape_Mismatched,1,444,happy,S4
19,19,female,6,5,Stranger-shape_Matched,1,469,happy,S4
19,19,female,6,5,Familiar-shape_Matched,1,461,happy,S4
19,19,female,6,5,Self-shape_Mismatched,1,490,happy,S4
19,19,female,6,5,Stranger-shape_Matched,1,428,happy,S4
19,19,female,6,5,Self-shape_Mismatched,1,503,happy,S4
19,19,female,6,5,Stranger-shape_Matched,1,649,happy,S4
19,19,female,6,5,Self-shape_Mismatched,1,520,happy,S4
19,19,female,6,5,Familiar-shape_Mismatched,0,274,happy,S4
19,19,female,6,5,Stranger-shape_Mismatched,0,609,happy,S4
19,19,female,6,5,Stranger-shape_Mismatched,1,487,happy,S4
19,19,female,6,5,Stranger-shape_Mismatched,0,528,happy,S4
19,19,female,6,5,Stranger-shape_Matched,1,715,happy,S4
