Subject,Age,Handedness,condition1correct,condition1level,Sex,respond3.ACC,respond3.RT
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,404
23,19,right,Familiar-shape_Mismatched,No cue,male,1,429
23,19,right,Self-shape_Matched,Alter cue,male,1,389
23,19,right,Self-shape_Mismatched,Alter cue,male,1,850
23,19,right,Familiar-shape_Matched,No cue,male,0,637
23,19,right,Self-shape_Mismatched,Alter cue,male,1,454
23,19,right,Familiar-shape_Mismatched,No cue,male,0,419
23,19,right,Self-shape_Matched,Alter cue,male,1,586
23,19,right,Self-shape_Mismatched,No cue,male,1,434
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,470
23,19,right,Familiar-shape_Matched,Alter cue,male,0,381
23,19,right,Familiar-shape_Matched,No cue,male,1,427
23,19,right,Self-shape_Matched,Alter cue,male,1,283
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,417
23,19,right,Self-shape_Matched,No cue,male,1,330
23,19,right,Self-shape_Matched,No cue,male,1,379
23,19,right,Self-shape_Mismatched,No cue,male,1,541
23,19,right,Self-shape_Mismatched,Alter cue,male,0,478
23,19,right,Familiar-shape_Mismatched,Alter cue,male,0,652
23,19,right,Familiar-shape_Matched,No cue,male,0,890
23,19,right,Self-shape_Mismatched,Alter cue,male,1,854
23,19,right,Self-shape_Matched,No cue,male,1,423
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,709
23,19,right,Self-shape_Mismatched,No cue,male,0,682
23,19,right,Self-shape_Matched,Alter cue,male,1,430
23,19,right,Self-shape_Matched,No cue,male,1,543
23,19,right,Self-shape_Matched,No cue,male,1,462
23,19,right,Familiar-shape_Matched,No cue,male,0,457
23,19,right,Self-shape_Matched,No cue,male,0,525
23,19,right,Self-shape_Mismatched,No cue,male,1,525
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,754
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,572
23,19,right,Self-shape_Mismatched,Alter cue,male,0,441
23,19,right,Self-shape_Matched,No cue,male,1,364
23,19,right,Self-shape_Mismatched,Alter cue,male,1,546
23,19,right,Self-shape_Matched,Alter cue,male,1,519
23,19,right,Self-shape_Mismatched,No cue,male,1,662
23,19,right,Self-shape_Mismatched,No cue,male,1,795
23,19,right,Familiar-shape_Matched,Alter cue,male,0,625
23,19,right,Self-shape_Matched,No cue,male,1,564
23,19,right,Self-shape_Matched,Alter cue,male,1,815
23,19,right,Self-shape_Matched,Alter cue,male,1,617
23,19,right,Familiar-shape_Matched,No cue,male,0,909
23,19,right,Self-shape_Matched,Alter cue,male,1,569
23,19,right,Familiar-shape_Matched,Alter cue,male,1,721
23,19,right,Self-shape_Matched,No cue,male,1,473
23,19,right,Self-shape_Matched,Alter cue,male,1,557
23,19,right,Self-shape_Mismatched,Alter cue,male,1,505
23,19,right,Familiar-shape_Matched,Alter cue,male,0,810
23,19,right,Familiar-shape_Matched,Alter cue,male,1,631
23,19,right,Familiar-shape_Matched,Alter cue,male,1,341
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,479
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,540
23,19,right,Self-shape_Matched,Alter cue,male,1,369
23,19,right,Familiar-shape_Matched,Alter cue,male,0,442
23,19,right,Familiar-shape_Matched,No cue,male,1,483
23,19,right,Self-shape_Mismatched,Alter cue,male,1,485
23,19,right,Familiar-shape_Matched,Alter cue,male,1,719
23,19,right,Self-shape_Matched,Alter cue,male,1,544
23,19,right,Familiar-shape_Matched,No cue,male,1,570
23,19,right,Self-shape_Mismatched,No cue,male,1,717
23,19,right,Familiar-shape_Mismatched,Alter cue,male,0,427
23,19,right,Self-shape_Matched,Alter cue,male,1,298
23,19,right,Self-shape_Matched,No cue,male,1,374
23,19,right,Self-shape_Matched,Alter cue,male,1,376
23,19,right,Familiar-shape_Mismatched,No cue,male,1,516
23,19,right,Self-shape_Matched,Alter cue,male,1,460
23,19,right,Self-shape_Mismatched,Alter cue,male,1,531
23,19,right,Self-shape_Matched,No cue,male,1,406
23,19,right,Self-shape_Mismatched,No cue,male,1,465
23,19,right,Familiar-shape_Mismatched,No cue,male,1,592
23,19,right,Familiar-shape_Matched,No cue,male,1,604
23,19,right,Self-shape_Mismatched,Alter cue,male,1,515
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,591
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,480
23,19,right,Familiar-shape_Matched,No cue,male,1,487
23,19,right,Self-shape_Mismatched,Alter cue,male,1,686
23,19,right,Familiar-shape_Mismatched,No cue,male,1,517
23,19,right,Self-shape_Mismatched,Alter cue,male,1,576
23,19,right,Familiar-shape_Matched,Alter cue,male,0,384
23,19,right,Self-shape_Mismatched,No cue,male,1,610
23,19,right,Familiar-shape_Mismatched,No cue,male,1,634
23,19,right,Self-shape_Mismatched,No cue,male,1,516
23,19,right,Self-shape_Mismatched,Alter cue,male,1,458
23,19,right,Self-shape_Mismatched,No cue,male,1,432
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,458
23,19,right,Familiar-shape_Matched,Alter cue,male,1,488
23,19,right,Self-shape_Mismatched,Alter cue,male,1,386
23,19,right,Familiar-shape_Matched,Alter cue,male,0,329
23,19,right,Familiar-shape_Mismatched,Alter cue,male,1,622
23,19,right,Self-shape_Mismatched,No cue,male,1,522
23,19,right,Self-shape_Matched,Alter cue,male,1,345
23,19,right,Self-shape_Mismatched,No cue,male,1,416
23,19,right,Self-shape_Mismatched,Alter cue,male,1,352
23,19,right,Familiar-shape_Matched,Alter cue,male,1,538
23,19,right,Self-shape_Mismatched,No cue,male,1,412
23,19,right,Familiar-shape_Mismatched,No cue,male,0,453
23,19,right,Self-shape_Mismatched,No cue,male,1,453
23,19,right,Self-shape_Matched,Alter cue,male,1,488
23,19,right,Familiar-shape_Matched,Alter cue,male,1,565
23,19,right,Familiar-shape_Matched,No cue,male,1,690
23,19,right,Familiar-shape_Matched,Alter cue,male,1,535
23,19,right,Familiar-shape_Mismatched,No cue,male,1,599
23,19,right,Familiar-shape_Matched,Alter cue,male,1,653
23,19,right,Familiar-shape_Matched,No cue,male,1,365
23,19,right,Self-shape_Matched,Alter cue,male,0,378
23,19,right,Familiar-shape_Matched,Alter cue,male,1,492
23,19,right,Familiar-shape_Mismatched,No cue,male,1,528
23,19,right,Familiar-shape_Matched,No cue,male,1,625
23,19,right,Self-shape_Matched,No cue,male,1,450
23,19,right,Familiar-shape_Matched,No cue,male,1,658
23,19,right,Familiar-shape_Matched,Alter cue,male,1,285
23,19,right,Self-shape_Mismatched,No cue,male,1,402
23,19,right,Self-shape_Matched,No cue,male,1,490
23,19,right,Self-shape_Mismatched,Alter cue,male,0,358
23,19,right,Familiar-shape_Matched,Alter cue,male,1,546
23,19,right,Self-shape_Mismatched,Alter cue,male,1,670
23,19,right,Familiar-shape_Mismatched,No cue,male,1,339
23,19,right,Self-shape_Matched,No cue,male,1,379
23,19,right,Self-shape_Mismatched,No cue,male,1,538
23,19,right,Familiar-shape_Mismatched,Alter cue,male,0,398
23,19,right,Familiar-shape_Matched,No cue,male,0,469
23,19,right,Familiar-shape_Matched,Alter cue,male,1,505
23,19,right,Familiar-shape_Matched,No cue,male,1,556
23,19,right,Familiar-shape_Matched,No cue,male,1,376
23,19,right,Familiar-shape_Matched,No cue,male,1,247
23,19,right,Self-shape_Matched,Alter cue,male,0,294
23,19,right,Familiar-shape_Mismatched,No cue,male,0,454
23,19,right,Familiar-shape_Matched,Alter cue,male,1,504
23,19,right,Familiar-shape_Matched,No cue,male,1,430
23,19,right,Self-shape_Matched,No cue,male,1,569
23,19,right,Self-shape_Mismatched,No cue,male,1,888
26,17,right,Self-shape_Matched,No cue,female,1,492
26,17,right,Self-shape_Matched,Alter cue,female,1,958
26,17,right,Familiar-shape_Matched,Alter cue,female,0,616
26,17,right,Self-shape_Matched,No cue,female,1,358
26,17,right,Familiar-shape_Matched,No cue,female,1,869
26,17,right,Self-shape_Mismatched,Alter cue,female,1,675
26,17,right,Self-shape_Matched,Alter cue,female,1,820
26,17,right,Familiar-shape_Mismatched,No cue,female,1,803
26,17,right,Self-shape_Mismatched,No cue,female,0,587
26,17,right,Familiar-shape_Matched,Alter cue,female,1,646
26,17,right,Self-shape_Mismatched,No cue,female,0,854
26,17,right,Familiar-shape_Matched,Alter cue,female,0,731
26,17,right,Self-shape_Matched,No cue,female,1,467
26,17,right,Familiar-shape_Mismatched,No cue,female,1,617
26,17,right,Familiar-shape_Matched,No cue,female,1,701
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,555
26,17,right,Familiar-shape_Matched,No cue,female,1,848
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,838
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,674
26,17,right,Familiar-shape_Matched,No cue,female,1,675
26,17,right,Self-shape_Matched,Alter cue,female,1,436
26,17,right,Familiar-shape_Matched,No cue,female,1,355
26,17,right,Self-shape_Matched,No cue,female,1,407
26,17,right,Self-shape_Matched,Alter cue,female,1,405
26,17,right,Familiar-shape_Matched,No cue,female,1,562
26,17,right,Self-shape_Matched,Alter cue,female,1,552
26,17,right,Self-shape_Matched,Alter cue,female,1,307
26,17,right,Self-shape_Mismatched,No cue,female,0,517
26,17,right,Self-shape_Mismatched,No cue,female,1,928
26,17,right,Familiar-shape_Mismatched,No cue,female,1,646
26,17,right,Self-shape_Matched,Alter cue,female,1,690
26,17,right,Self-shape_Mismatched,Alter cue,female,0,730
26,17,right,Self-shape_Mismatched,No cue,female,1,877
26,17,right,Familiar-shape_Matched,No cue,female,1,465
26,17,right,Familiar-shape_Matched,No cue,female,1,464
26,17,right,Self-shape_Matched,No cue,female,1,590
26,17,right,Familiar-shape_Mismatched,No cue,female,1,721
26,17,right,Familiar-shape_Mismatched,No cue,female,1,728
26,17,right,Self-shape_Mismatched,Alter cue,female,1,977
26,17,right,Self-shape_Mismatched,No cue,female,1,995
26,17,right,Familiar-shape_Matched,Alter cue,female,1,993
26,17,right,Self-shape_Matched,No cue,female,1,432
26,17,right,Self-shape_Mismatched,Alter cue,female,1,593
26,17,right,Self-shape_Matched,No cue,female,1,760
26,17,right,Familiar-shape_Mismatched,No cue,female,1,626
26,17,right,Familiar-shape_Matched,No cue,female,1,747
26,17,right,Self-shape_Mismatched,Alter cue,female,1,729
26,17,right,Self-shape_Mismatched,Alter cue,female,1,818
26,17,right,Familiar-shape_Matched,Alter cue,female,1,584
26,17,right,Self-shape_Matched,No cue,female,1,664
26,17,right,Self-shape_Matched,No cue,female,1,564
26,17,right,Familiar-shape_Matched,Alter cue,female,0,516
26,17,right,Familiar-shape_Mismatched,No cue,female,1,673
26,17,right,Self-shape_Matched,Alter cue,female,1,552
26,17,right,Self-shape_Mismatched,No cue,female,1,958
26,17,right,Self-shape_Matched,No cue,female,1,559
26,17,right,Familiar-shape_Matched,No cue,female,1,989
26,17,right,Self-shape_Matched,Alter cue,female,1,723
26,17,right,Self-shape_Matched,No cue,female,1,770
26,17,right,Familiar-shape_Mismatched,No cue,female,1,582
26,17,right,Familiar-shape_Matched,No cue,female,1,607
26,17,right,Self-shape_Mismatched,No cue,female,1,810
26,17,right,Familiar-shape_Matched,Alter cue,female,1,540
26,17,right,Self-shape_Matched,No cue,female,1,564
26,17,right,Self-shape_Matched,Alter cue,female,1,331
26,17,right,Self-shape_Matched,Alter cue,female,1,330
26,17,right,Familiar-shape_Matched,Alter cue,female,1,603
26,17,right,Self-shape_Matched,Alter cue,female,1,710
26,17,right,Self-shape_Matched,No cue,female,1,609
26,17,right,Self-shape_Mismatched,No cue,female,1,866
26,17,right,Familiar-shape_Mismatched,No cue,female,0,721
26,17,right,Self-shape_Mismatched,No cue,female,1,685
26,17,right,Self-shape_Mismatched,No cue,female,0,779
26,17,right,Self-shape_Matched,Alter cue,female,1,518
26,17,right,Self-shape_Matched,Alter cue,female,1,428
26,17,right,Self-shape_Mismatched,Alter cue,female,0,613
26,17,right,Self-shape_Matched,Alter cue,female,1,480
26,17,right,Familiar-shape_Mismatched,No cue,female,1,643
26,17,right,Self-shape_Matched,Alter cue,female,1,648
26,17,right,Familiar-shape_Mismatched,No cue,female,1,765
26,17,right,Familiar-shape_Mismatched,No cue,female,1,735
26,17,right,Self-shape_Matched,Alter cue,female,1,507
26,17,right,Familiar-shape_Matched,Alter cue,female,1,915
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,621
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,730
26,17,right,Self-shape_Mismatched,Alter cue,female,0,871
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,923
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,647
26,17,right,Self-shape_Matched,No cue,female,1,523
26,17,right,Familiar-shape_Matched,No cue,female,0,609
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,916
26,17,right,Self-shape_Matched,Alter cue,female,1,580
26,17,right,Self-shape_Matched,No cue,female,1,513
26,17,right,Self-shape_Matched,No cue,female,1,741
26,17,right,Self-shape_Mismatched,Alter cue,female,1,563
26,17,right,Self-shape_Mismatched,Alter cue,female,0,945
26,17,right,Self-shape_Matched,Alter cue,female,1,283
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,802
26,17,right,Self-shape_Matched,Alter cue,female,1,404
26,17,right,Self-shape_Mismatched,No cue,female,1,670
26,17,right,Self-shape_Mismatched,No cue,female,1,926
26,17,right,Self-shape_Matched,Alter cue,female,1,612
26,17,right,Familiar-shape_Mismatched,No cue,female,1,538
26,17,right,Familiar-shape_Matched,Alter cue,female,1,970
26,17,right,Familiar-shape_Matched,No cue,female,1,519
26,17,right,Self-shape_Mismatched,No cue,female,1,566
26,17,right,Self-shape_Mismatched,Alter cue,female,0,584
26,17,right,Familiar-shape_Mismatched,No cue,female,1,952
26,17,right,Familiar-shape_Matched,Alter cue,female,1,570
26,17,right,Self-shape_Mismatched,Alter cue,female,1,857
26,17,right,Self-shape_Matched,No cue,female,1,485
26,17,right,Self-shape_Mismatched,No cue,female,0,313
26,17,right,Familiar-shape_Mismatched,No cue,female,1,696
26,17,right,Familiar-shape_Matched,No cue,female,1,764
26,17,right,Familiar-shape_Mismatched,No cue,female,1,625
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,811
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,406
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,556
26,17,right,Familiar-shape_Matched,No cue,female,1,574
26,17,right,Self-shape_Matched,No cue,female,1,609
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,525
26,17,right,Self-shape_Mismatched,No cue,female,0,544
26,17,right,Self-shape_Mismatched,Alter cue,female,1,672
26,17,right,Familiar-shape_Mismatched,Alter cue,female,0,660
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,806
26,17,right,Familiar-shape_Mismatched,No cue,female,1,575
26,17,right,Familiar-shape_Matched,No cue,female,1,561
26,17,right,Self-shape_Mismatched,Alter cue,female,1,756
26,17,right,Self-shape_Matched,No cue,female,1,495
26,17,right,Familiar-shape_Mismatched,No cue,female,1,644
26,17,right,Familiar-shape_Matched,Alter cue,female,0,588
26,17,right,Familiar-shape_Matched,No cue,female,1,440
26,17,right,Familiar-shape_Matched,No cue,female,1,363
26,17,right,Self-shape_Matched,No cue,female,1,909
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,677
26,17,right,Self-shape_Matched,No cue,female,1,608
26,17,right,Self-shape_Mismatched,Alter cue,female,1,759
26,17,right,Self-shape_Mismatched,No cue,female,1,875
26,17,right,Self-shape_Mismatched,Alter cue,female,1,517
26,17,right,Familiar-shape_Matched,Alter cue,female,1,982
26,17,right,Familiar-shape_Matched,No cue,female,1,483
26,17,right,Self-shape_Mismatched,No cue,female,1,681
26,17,right,Self-shape_Mismatched,No cue,female,1,821
26,17,right,Familiar-shape_Mismatched,No cue,female,1,589
26,17,right,Self-shape_Mismatched,Alter cue,female,0,670
26,17,right,Familiar-shape_Matched,No cue,female,1,620
26,17,right,Familiar-shape_Matched,Alter cue,female,1,767
26,17,right,Self-shape_Matched,Alter cue,female,1,647
26,17,right,Familiar-shape_Mismatched,No cue,female,1,784
26,17,right,Familiar-shape_Matched,No cue,female,1,790
26,17,right,Familiar-shape_Matched,Alter cue,female,1,426
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,763
26,17,right,Self-shape_Mismatched,Alter cue,female,1,838
26,17,right,Self-shape_Matched,No cue,female,1,767
26,17,right,Familiar-shape_Mismatched,No cue,female,1,493
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,929
26,17,right,Self-shape_Matched,Alter cue,female,1,473
26,17,right,Self-shape_Matched,No cue,female,1,544
26,17,right,Self-shape_Mismatched,Alter cue,female,1,640
26,17,right,Familiar-shape_Matched,Alter cue,female,0,917
26,17,right,Self-shape_Matched,No cue,female,1,464
26,17,right,Familiar-shape_Mismatched,Alter cue,female,1,614
26,17,right,Familiar-shape_Matched,Alter cue,female,1,686
26,17,right,Self-shape_Mismatched,Alter cue,female,1,871
26,17,right,Self-shape_Mismatched,No cue,female,1,602
26,17,right,Familiar-shape_Matched,No cue,female,0,832
26,17,right,Familiar-shape_Matched,Alter cue,female,1,759
26,17,right,Self-shape_Matched,Alter cue,female,1,507
26,17,right,Familiar-shape_Matched,No cue,female,1,579
26,17,right,Self-shape_Mismatched,Alter cue,female,1,645
26,17,right,Familiar-shape_Mismatched,No cue,female,1,734
26,17,right,Familiar-shape_Matched,Alter cue,female,1,811
26,17,right,Familiar-shape_Mismatched,No cue,female,0,714
24,20,right,Self-shape_Matched,No cue,male,1,657
24,20,right,Self-shape_Mismatched,Alter cue,male,1,889
24,20,right,Familiar-shape_Matched,Alter cue,male,0,569
24,20,right,Familiar-shape_Mismatched,No cue,male,1,655
24,20,right,Self-shape_Mismatched,No cue,male,1,767
24,20,right,Familiar-shape_Matched,No cue,male,0,740
24,20,right,Familiar-shape_Mismatched,No cue,male,1,669
24,20,right,Familiar-shape_Matched,Alter cue,male,1,672
24,20,right,Self-shape_Mismatched,No cue,male,1,630
24,20,right,Familiar-shape_Mismatched,No cue,male,1,636
24,20,right,Familiar-shape_Matched,Alter cue,male,1,760
24,20,right,Self-shape_Matched,Alter cue,male,1,583
24,20,right,Self-shape_Matched,No cue,male,1,547
24,20,right,Familiar-shape_Mismatched,No cue,male,1,625
24,20,right,Familiar-shape_Mismatched,No cue,male,1,643
24,20,right,Self-shape_Mismatched,Alter cue,male,0,804
24,20,right,Familiar-shape_Mismatched,Alter cue,male,1,737
24,20,right,Familiar-shape_Matched,No cue,male,1,725
24,20,right,Self-shape_Mismatched,Alter cue,male,1,783
24,20,right,Familiar-shape_Mismatched,No cue,male,1,724
24,20,right,Self-shape_Mismatched,Alter cue,male,1,712
24,20,right,Self-shape_Matched,No cue,male,1,619
24,20,right,Self-shape_Matched,Alter cue,male,1,596
24,20,right,Familiar-shape_Matched,No cue,male,0,611
24,20,right,Self-shape_Matched,Alter cue,male,1,774
24,20,right,Self-shape_Mismatched,Alter cue,male,1,625
24,20,right,Self-shape_Matched,Alter cue,male,1,542
24,20,right,Familiar-shape_Mismatched,No cue,male,1,842
