Participant #,Trial Type,Expectancy,Shape Association,Target Accuracy,Response Time
8,Matching,Self,Self,1,434
8,Matching,Self,Self,1,512
8,Nonmatching,Self,Self,1,536
8,Matching,Self,Self,1,243
8,Nonmatching,Self,Self,0,360
8,Matching,Self,Self,1,245
8,Nonmatching,Self,Self,1,250
8,Matching,Self,Self,1,303
8,Matching,Self,Self,1,403
8,Nonmatching,Self,Friend,0,396
8,Nonmatching,Self,Self,1,479
8,Nonmatching,Self,Self,0,551
8,Nonmatching,Self,Self,0,283
8,Matching,Self,Self,0,256
8,Nonmatching,Self,Self,0,208
8,Nonmatching,Self,Self,0,387
8,Matching,Self,Self,1,229
8,Nonmatching,Self,Self,1,559
8,Matching,Self,Friend,0,344
8,Nonmatching,Self,Self,0,489
8,Nonmatching,Self,Self,0,463
8,Nonmatching,Self,Self,1,406
8,Matching,Self,Friend,1,629
8,Matching,Self,Friend,0,502
8,Matching,Self,Self,1,407
8,Nonmatching,Self,Self,0,351
8,Matching,Self,Self,1,294
8,Matching,Self,Self,1,342
8,Matching,Self,Friend,1,615
8,Nonmatching,Self,Self,0,315
8,Nonmatching,Self,Friend,0,357
8,Nonmatching,Self,Self,1,262
8,Matching,Self,Friend,0,499
8,Nonmatching,Self,Self,1,331
8,Nonmatching,Self,Self,1,482
8,Matching,Self,Friend,1,622
8,Matching,Self,Self,0,293
8,Matching,Self,Self,1,344
8,Matching,Self,Friend,0,415
8,Nonmatching,Self,Self,0,219
8,Matching,Self,Self,1,518
8,Nonmatching,Self,Self,0,376
8,Nonmatching,Self,Self,0,465
8,Nonmatching,Self,Friend,1,723
8,Nonmatching,Self,Self,1,807
8,Matching,Self,Friend,1,850
8,Nonmatching,Self,Self,1,519
8,Matching,Self,Self,1,422
8,Nonmatching,Self,Self,1,262
8,Matching,Self,Friend,0,470
8,Matching,Self,Self,1,339
8,Matching,Self,Self,1,419
8,Matching,Self,Friend,1,535
8,Matching,Self,Self,1,306
8,Matching,Self,Self,1,306
8,Nonmatching,Self,Friend,0,363
8,Nonmatching,Self,Self,0,605
8,Matching,Self,Self,1,613
8,Matching,Self,Self,1,607
8,Nonmatching,Self,Friend,1,781
8,Nonmatching,Self,Self,0,550
8,Matching,Self,Friend,0,664
8,Matching,Self,Self,1,388
8,Matching,Self,Self,1,345
8,Nonmatching,Self,Self,0,569
8,Nonmatching,Self,Self,0,222
8,Matching,Self,Friend,1,284
8,Matching,Self,Self,1,325
8,Matching,Self,Self,1,278
8,Matching,Self,Self,1,402
8,Nonmatching,Self,Friend,0,433
8,Nonmatching,Self,Friend,1,500
8,Matching,Self,Self,1,464
8,Matching,Self,Friend,1,641
8,Nonmatching,Self,Self,1,491
8,Matching,Self,Self,1,463
8,Nonmatching,Self,Self,1,601
8,Matching,Self,Self,1,281
8,Matching,Self,Self,0,272
8,Nonmatching,Self,Self,0,610
8,Matching,Self,Friend,1,448
8,Nonmatching,Self,Self,1,407
8,Matching,Self,Self,1,487
8,Nonmatching,Self,Self,1,540
8,Matching,Self,Self,1,266
8,Nonmatching,Self,Friend,1,787
8,Nonmatching,Self,Self,0,788
8,Matching,Self,Self,1,346
8,Nonmatching,Self,Friend,1,708
14,Nonmatching,Friend,Friend,1,726
14,Matching,Friend,Self,1,566
14,Matching,Friend,Self,1,482
14,Nonmatching,Friend,Friend,1,559
14,Matching,Friend,Friend,0,1046
14,Nonmatching,Friend,Self,1,925
14,Nonmatching,Friend,Friend,1,1057
14,Nonmatching,Friend,Friend,1,607
14,Matching,Friend,Friend,1,889
14,Matching,Friend,Friend,1,956
14,Nonmatching,Friend,Self,1,946
14,Matching,Friend,Friend,1,828
14,Matching,Friend,Friend,1,627
14,Nonmatching,Friend,Friend,1,647
14,Matching,Friend,Friend,1,829
14,Nonmatching,Friend,Self,1,728
14,Nonmatching,Friend,Friend,1,876
14,Matching,Friend,Self,1,761
14,Nonmatching,Friend,Friend,1,779
14,Nonmatching,Friend,Self,1,1026
14,Matching,Friend,Friend,1,839
14,Nonmatching,Friend,Friend,1,617
14,Nonmatching,Friend,Friend,1,868
14,Matching,Friend,Friend,1,714
14,Matching,Friend,Friend,1,759
14,Nonmatching,Friend,Friend,1,706
14,Nonmatching,Friend,Friend,1,963
14,Matching,Friend,Friend,1,755
14,Matching,Friend,Friend,1,659
14,Nonmatching,Friend,Friend,1,612
14,Nonmatching,Friend,Friend,1,1029
14,Matching,Friend,Friend,1,1018
14,Nonmatching,Friend,Self,1,866
14,Nonmatching,Friend,Friend,1,741
14,Matching,Friend,Friend,1,797
14,Matching,Friend,Self,1,786
14,Matching,Friend,Self,1,563
14,Nonmatching,Friend,Friend,1,599
14,Matching,Friend,Self,1,929
14,Nonmatching,Friend,Self,1,807
14,Matching,Friend,Friend,1,673
14,Matching,Friend,Friend,1,625
14,Nonmatching,Friend,Friend,1,586
14,Matching,Friend,Friend,1,468
14,Matching,Friend,Friend,1,686
14,Matching,Friend,Friend,1,480
14,Nonmatching,Friend,Friend,1,811
14,Nonmatching,Friend,Friend,1,587
14,Matching,Friend,Self,1,540
14,Matching,Friend,Self,1,721
14,Nonmatching,Friend,Friend,1,682
14,Matching,Friend,Friend,1,591
14,Matching,Friend,Friend,1,574
14,Nonmatching,Friend,Friend,1,718
14,Nonmatching,Friend,Friend,1,744
14,Matching,Friend,Friend,1,586
14,Nonmatching,Friend,Friend,1,635
14,Nonmatching,Friend,Friend,1,649
14,Matching,Friend,Self,1,598
14,Nonmatching,Friend,Self,1,826
14,Matching,Friend,Friend,1,484
14,Matching,Friend,Friend,1,558
14,Nonmatching,Friend,Friend,1,619
14,Matching,Friend,Friend,0,772
14,Nonmatching,Friend,Friend,1,618
14,Matching,Friend,Friend,1,521
14,Nonmatching,Friend,Friend,1,698
14,Nonmatching,Friend,Friend,1,479
14,Nonmatching,Friend,Friend,1,636
14,Matching,Friend,Friend,1,657
14,Nonmatching,Friend,Friend,1,656
14,Matching,Friend,Friend,1,856
14,Matching,Friend,Friend,1,493
14,Nonmatching,Friend,Friend,1,540
14,Nonmatching,Friend,Friend,1,788
14,Matching,Friend,Self,0,499
14,Matching,Friend,Friend,1,643
14,Nonmatching,Friend,Friend,1,615
14,Nonmatching,Friend,Self,1,723
14,Nonmatching,Friend,Friend,1,609
14,Matching,Friend,Friend,1,668
14,Nonmatching,Friend,Friend,1,599
14,Matching,Friend,Friend,1,804
14,Nonmatching,Friend,Friend,1,558
14,Nonmatching,Friend,Friend,1,873
14,Nonmatching,Friend,Self,1,1004
14,Matching,Friend,Friend,1,690
14,Matching,Friend,Self,0,743
14,Nonmatching,Friend,Friend,1,857
14,Matching,Friend,Friend,1,699
14,Matching,Friend,Friend,1,712
14,Nonmatching,Friend,Self,1,707
14,Nonmatching,Friend,Friend,1,542
14,Matching,Friend,Friend,1,627
14,Matching,Friend,Friend,1,628
14,Matching,Friend,Self,0,448
14,Matching,Friend,Friend,1,727
14,Nonmatching,Friend,Self,1,779
14,Nonmatching,Friend,Friend,1,637
14,Matching,Friend,Friend,1,845
14,Matching,Friend,Self,1,712
14,Nonmatching,Friend,Friend,1,544
14,Matching,Friend,Self,1,852
14,Nonmatching,Friend,Friend,1,808
14,Matching,Friend,Friend,1,514
14,Matching,Friend,Friend,1,397
14,Matching,Friend,Friend,1,444
14,Matching,Friend,Self,0,556
14,Matching,Friend,Friend,1,554
14,Nonmatching,Friend,Friend,1,655
14,Nonmatching,Friend,Self,1,1066
14,Matching,Friend,Friend,1,772
14,Matching,Friend,Self,1,537
14,Matching,Friend,Friend,1,944
14,Matching,Friend,Friend,1,485
14,Nonmatching,Friend,Self,1,581
14,Matching,Friend,Self,1,675
14,Nonmatching,Friend,Friend,1,804
14,Matching,Friend,Friend,1,877
14,Nonmatching,Friend,Friend,1,649
14,Nonmatching,Friend,Friend,1,1058
14,Nonmatching,Friend,Self,1,774
14,Nonmatching,Friend,Friend,1,704
14,Matching,Friend,Friend,1,383
14,Matching,Friend,Friend,1,526
14,Matching,Friend,Friend,1,653
14,Nonmatching,Friend,Self,1,676
14,Nonmatching,Friend,Friend,1,1008
14,Matching,Friend,Self,1,1058
14,Matching,Friend,Self,1,560
14,Matching,Friend,Self,1,432
14,Nonmatching,Friend,Friend,1,563
14,Nonmatching,Friend,Friend,1,976
14,Matching,Friend,Friend,1,714
14,Nonmatching,Friend,Friend,1,510
14,Matching,Friend,Self,0,799
14,Matching,Friend,Friend,1,441
14,Nonmatching,Friend,Friend,1,626
14,Matching,Friend,Friend,1,343
14,Matching,Friend,Self,1,656
14,Nonmatching,Friend,Friend,1,729
14,Nonmatching,Friend,Friend,1,709
14,Nonmatching,Friend,Friend,1,614
14,Matching,Friend,Friend,1,556
14,Matching,Friend,Friend,1,511
14,Matching,Friend,Friend,1,493
14,Matching,Friend,Self,0,522
14,Matching,Friend,Friend,1,597
14,Nonmatching,Friend,Self,1,899
14,Nonmatching,Friend,Friend,1,747
14,Nonmatching,Friend,Friend,1,734
14,Matching,Friend,Friend,1,406
14,Nonmatching,Friend,Friend,1,552
14,Matching,Friend,Friend,1,541
14,Nonmatching,Friend,Friend,1,619
14,Nonmatching,Friend,Self,1,779
14,Nonmatching,Friend,Friend,1,579
14,Matching,Friend,Friend,1,543
14,Nonmatching,Friend,Self,1,576
14,Matching,Friend,Friend,1,769
14,Matching,Friend,Friend,0,457
14,Nonmatching,Friend,Self,1,705
14,Nonmatching,Friend,Self,1,505
14,Matching,Friend,Friend,1,486
14,Nonmatching,Friend,Friend,1,557
14,Nonmatching,Friend,Self,1,629
14,Matching,Friend,Friend,1,789
14,Nonmatching,Friend,Self,1,730
14,Nonmatching,Friend,Self,1,760
14,Matching,Friend,Self,1,735
14,Matching,Friend,Friend,1,668
14,Matching,Friend,Friend,1,506
14,Nonmatching,Friend,Friend,1,703
14,Matching,Friend,Friend,1,636
14,Matching,Friend,Friend,1,499
14,Nonmatching,Friend,Friend,1,456
14,Nonmatching,Friend,Friend,1,671
14,Nonmatching,Friend,Friend,1,557
14,Nonmatching,Friend,Friend,1,786
14,Matching,Friend,Friend,1,752
14,Nonmatching,Friend,Friend,1,581
14,Nonmatching,Friend,Friend,1,555
14,Nonmatching,Friend,Friend,1,635
14,Nonmatching,Friend,Friend,1,576
14,Matching,Friend,Friend,1,833
14,Nonmatching,Self,Self,1,788
14,Nonmatching,Self,Self,1,749
14,Nonmatching,Self,Self,1,479
14,Matching,Self,Friend,1,663
14,Matching,Self,Friend,1,814
14,Nonmatching,Self,Self,1,599
14,Nonmatching,Self,Self,1,640
14,Matching,Self,Self,1,581
14,Nonmatching,Self,Self,1,1004
14,Matching,Self,Friend,1,635
14,Matching,Self,Self,1,912
14,Matching,Self,Self,1,549
14,Nonmatching,Self,Self,1,717
14,Matching,Self,Self,1,642
14,Matching,Self,Self,1,629
14,Nonmatching,Self,Self,1,680
14,Matching,Self,Friend,1,604
14,Matching,Self,Friend,1,586
14,Nonmatching,Self,Self,1,759
14,Matching,Self,Self,1,621
14,Matching,Self,Self,1,407
14,Matching,Self,Self,1,562
14,Matching,Self,Self,1,384
14,Matching,Self,Self,1,355
14,Nonmatching,Self,Self,0,379
14,Nonmatching,Self,Friend,1,932
14,Nonmatching,Self,Friend,1,903
14,Matching,Self,Friend,1,834
14,Nonmatching,Self,Friend,1,626
14,Matching,Self,Friend,1,720
14,Nonmatching,Self,Self,1,857
14,Matching,Self,Self,1,648
14,Matching,Self,Self,1,489
14,Matching,Self,Friend,1,793
14,Matching,Self,Self,0,592
14,Matching,Self,Self,1,422
14,Matching,Self,Self,1,480
14,Matching,Self,Self,1,646
14,Nonmatching,Self,Self,1,865
14,Nonmatching,Self,Friend,0,724
14,Nonmatching,Self,Self,0,706
14,Nonmatching,Self,Self,1,779
14,Matching,Self,Friend,1,797
14,Nonmatching,Self,Self,1,1089
14,Nonmatching,Self,Friend,1,647
14,Matching,Self,Self,1,471
14,Nonmatching,Self,Friend,1,1050
14,Matching,Self,Self,1,460
14,Matching,Self,Self,1,609
14,Nonmatching,Self,Self,1,504
14,Nonmatching,Self,Self,1,992
14,Nonmatching,Self,Self,1,709
14,Matching,Self,Self,1,570
14,Matching,Self,Self,1,925
14,Matching,Self,Self,1,553
14,Matching,Self,Friend,0,491
14,Nonmatching,Self,Self,1,880
14,Matching,Self,Friend,1,567
14,Matching,Self,Self,1,456
14,Matching,Self,Friend,1,813
14,Matching,Self,Self,1,488
14,Matching,Self,Self,1,591
14,Matching,Self,Self,1,602
14,Nonmatching,Self,Self,1,723
14,Matching,Self,Friend,1,733
14,Matching,Self,Friend,1,528
14,Matching,Self,Self,1,912
14,Matching,Self,Self,1,804
14,Nonmatching,Self,Self,1,584
14,Nonmatching,Self,Self,1,667
14,Nonmatching,Self,Friend,0,651
14,Nonmatching,Self,Self,1,808
14,Matching,Self,Self,1,358
14,Matching,Self,Friend,1,734
14,Matching,Self,Friend,1,536
14,Matching,Self,Self,1,579
14,Matching,Self,Self,1,615
14,Matching,Self,Self,1,628
14,Nonmatching,Self,Self,1,681
14,Nonmatching,Self,Self,1,600
14,Matching,Self,Self,1,469
14,Nonmatching,Self,Friend,1,789
14,Matching,Self,Self,1,585
14,Matching,Self,Self,1,461
14,Matching,Self,Self,1,672
14,Nonmatching,Self,Self,1,660
14,Nonmatching,Self,Self,1,588
14,Nonmatching,Self,Self,1,606
14,Matching,Self,Self,1,387
14,Nonmatching,Self,Friend,1,543
14,Matching,Self,Self,1,573
14,Nonmatching,Self,Self,1,671
14,Matching,Self,Self,1,575
14,Nonmatching,Self,Self,1,789
14,Nonmatching,Self,Self,1,599
14,Matching,Self,Self,1,576
14,Matching,Self,Self,1,648
14,Nonmatching,Self,Self,1,476
14,Matching,Self,Self,1,550
14,Nonmatching,Self,Self,1,588
14,Matching,Self,Self,1,522
14,Nonmatching,Self,Self,1,685
14,Nonmatching,Self,Self,1,587
14,Nonmatching,Self,Self,1,733
14,Nonmatching,Self,Friend,0,673
14,Nonmatching,Self,Friend,1,648
14,Nonmatching,Self,Self,1,500
14,Matching,Self,Friend,1,663
14,Matching,Self,Self,1,470
14,Nonmatching,Self,Self,1,735
14,Matching,Self,Self,1,408
14,Nonmatching,Self,Self,1,631
14,Matching,Self,Self,1,607
14,Matching,Self,Friend,0,615
14,Matching,Self,Self,1,835
14,Matching,Self,Self,1,427
14,Nonmatching,Self,Self,1,499
14,Matching,Self,Self,1,643
14,Nonmatching,Self,Self,1,759
14,Nonmatching,Self,Friend,0,815
14,Nonmatching,Self,Friend,1,698
14,Nonmatching,Self,Self,1,792
14,Nonmatching,Self,Self,1,642
14,Matching,Self,Friend,1,590
14,Nonmatching,Self,Self,1,680
14,Nonmatching,Self,Friend,1,881
14,Nonmatching,Self,Friend,1,978
14,Nonmatching,Self,Self,0,529
14,Nonmatching,Self,Self,1,774
14,Nonmatching,Self,Self,1,422
14,Nonmatching,Self,Self,1,624
14,Nonmatching,Self,Friend,0,566
14,Matching,Self,Self,1,1076
14,Nonmatching,Self,Self,1,502
14,Matching,Self,Self,1,652
14,Nonmatching,Self,Self,1,496
14,Nonmatching,Self,Self,1,609
14,Matching,Self,Self,1,529
14,Nonmatching,Self,Self,1,647
14,Matching,Self,Self,1,421
14,Nonmatching,Self,Friend,0,486
14,Matching,Self,Self,1,720
14,Matching,Self,Friend,0,459
14,Nonmatching,Self,Self,1,586
14,Nonmatching,Self,Self,1,453
14,Nonmatching,Self,Self,1,392
14,Matching,Self,Self,1,571
14,Nonmatching,Self,Friend,0,515
14,Matching,Self,Self,1,645
14,Matching,Self,Friend,0,748
14,Matching,Self,Self,1,737
14,Matching,Self,Self,1,1013
14,Nonmatching,Self,Friend,1,645
14,Matching,Self,Self,1,641
14,Nonmatching,Self,Self,1,631
14,Nonmatching,Self,Self,1,689
14,Nonmatching,Self,Friend,1,1040
14,Matching,Self,Self,1,535
14,Matching,Self,Self,1,643
14,Matching,Self,Friend,0,760
14,Nonmatching,Self,Self,1,527
14,Matching,Self,Self,1,629
14,Nonmatching,Self,Self,1,749
14,Matching,Self,Self,1,649
14,Nonmatching,Self,Self,1,675
14,Nonmatching,Self,Friend,1,735
14,Matching,Self,Self,1,760
19,Matching,Friend,Friend,0,527
19,Nonmatching,Friend,Friend,0,400
19,Matching,Friend,Friend,0,599
19,Nonmatching,Friend,Friend,1,566
19,Nonmatching,Friend,Friend,1,711
19,Matching,Friend,Friend,1,671
19,Matching,Friend,Friend,1,458
19,Matching,Friend,Self,0,382
19,Matching,Friend,Friend,0,450
19,Nonmatching,Friend,Friend,1,723
19,Matching,Friend,Friend,1,690
19,Nonmatching,Friend,Friend,1,487
19,Nonmatching,Friend,Friend,1,407
19,Matching,Friend,Friend,1,454
19,Matching,Friend,Self,0,332
19,Matching,Friend,Friend,0,508
19,Matching,Friend,Friend,0,442
19,Matching,Friend,Friend,1,515
19,Nonmatching,Friend,Friend,1,721
19,Matching,Friend,Friend,1,635
19,Nonmatching,Friend,Friend,1,551
19,Nonmatching,Friend,Self,0,524
19,Matching,Friend,Self,1,394
19,Matching,Friend,Self,1,424
19,Matching,Friend,Self,1,299
19,Nonmatching,Friend,Self,1,339
19,Nonmatching,Friend,Friend,0,431
19,Matching,Friend,Friend,1,483
19,Matching,Friend,Friend,1,425
19,Nonmatching,Friend,Friend,1,432
19,Matching,Friend,Self,1,576
19,Matching,Friend,Self,1,503
19,Nonmatching,Friend,Friend,0,337
19,Matching,Friend,Friend,1,567
19,Nonmatching,Friend,Friend,1,515
19,Nonmatching,Friend,Friend,1,533
19,Matching,Friend,Friend,0,754
19,Nonmatching,Friend,Friend,0,862
19,Matching,Friend,Friend,1,711
19,Nonmatching,Friend,Self,0,293
19,Matching,Friend,Friend,0,381
19,Nonmatching,Friend,Friend,1,293
19,Matching,Friend,Friend,1,366
19,Matching,Friend,Friend,1,411
19,Nonmatching,Friend,Friend,1,532
19,Nonmatching,Friend,Friend,1,365
19,Nonmatching,Friend,Friend,1,703
19,Nonmatching,Friend,Friend,1,419
19,Nonmatching,Friend,Self,1,361
19,Matching,Friend,Friend,0,464
19,Matching,Friend,Friend,1,373
19,Matching,Friend,Friend,1,355
19,Matching,Friend,Friend,1,314
19,Nonmatching,Friend,Self,1,481
19,Matching,Friend,Friend,0,385
19,Nonmatching,Friend,Friend,1,574
19,Nonmatching,Friend,Friend,1,429
19,Matching,Friend,Friend,0,329
19,Nonmatching,Friend,Friend,1,464
19,Matching,Friend,Friend,1,420
19,Nonmatching,Friend,Self,1,615
19,Matching,Friend,Self,0,437
19,Matching,Friend,Friend,0,365
19,Matching,Friend,Self,1,465
19,Matching,Friend,Friend,1,296
19,Nonmatching,Friend,Friend,1,454
19,Nonmatching,Friend,Friend,1,461
19,Matching,Friend,Friend,1,433
19,Nonmatching,Friend,Friend,1,403
19,Matching,Friend,Friend,1,480
19,Matching,Friend,Self,1,347
19,Matching,Friend,Friend,0,340
19,Nonmatching,Friend,Friend,1,465
19,Matching,Friend,Friend,1,345
19,Matching,Friend,Friend,1,374
19,Nonmatching,Friend,Friend,1,379
19,Nonmatching,Friend,Self,0,392
19,Matching,Friend,Friend,1,363
19,Matching,Friend,Friend,0,566
19,Matching,Friend,Friend,0,738
19,Nonmatching,Friend,Self,0,267
19,Nonmatching,Friend,Friend,0,331
19,Matching,Friend,Friend,0,482
19,Nonmatching,Friend,Friend,0,212
19,Nonmatching,Friend,Self,1,214
19,Nonmatching,Friend,Friend,1,391
19,Matching,Friend,Friend,1,398
19,Matching,Friend,Friend,1,513
19,Matching,Friend,Self,1,554
19,Matching,Friend,Friend,0,399
19,Nonmatching,Friend,Self,1,676
19,Nonmatching,Friend,Self,1,569
19,Matching,Friend,Friend,0,308
19,Matching,Friend,Friend,1,376
19,Nonmatching,Friend,Friend,0,270
19,Matching,Friend,Friend,1,1018
19,Matching,Friend,Friend,1,328
19,Nonmatching,Friend,Friend,0,624
19,Nonmatching,Friend,Friend,1,397
19,Nonmatching,Friend,Friend,1,419
19,Nonmatching,Friend,Self,0,471
19,Matching,Friend,Self,0,626
19,Matching,Friend,Friend,1,577
19,Matching,Friend,Friend,1,407
19,Matching,Friend,Self,1,500
19,Nonmatching,Friend,Friend,0,406
19,Nonmatching,Friend,Self,0,562
19,Nonmatching,Friend,Self,1,484
19,Matching,Friend,Friend,0,386
19,Nonmatching,Friend,Self,1,1062
19,Nonmatching,Friend,Self,0,618
19,Matching,Friend,Friend,1,402
19,Matching,Friend,Friend,1,449
19,Nonmatching,Friend,Friend,1,618
19,Nonmatching,Friend,Friend,1,592
19,Nonmatching,Friend,Friend,1,373
19,Matching,Friend,Self,1,342
19,Nonmatching,Friend,Self,0,365
19,Nonmatching,Friend,Friend,1,743
19,Nonmatching,Friend,Friend,1,364
19,Matching,Friend,Friend,1,511
19,Nonmatching,Friend,Friend,1,364
19,Matching,Friend,Self,1,601
19,Nonmatching,Friend,Friend,1,543
19,Matching,Friend,Self,0,381
19,Nonmatching,Friend,Friend,1,535
19,Matching,Friend,Friend,1,466
19,Nonmatching,Friend,Friend,1,538
19,Matching,Friend,Friend,1,337
19,Nonmatching,Friend,Friend,1,348
19,Nonmatching,Friend,Friend,1,398
19,Nonmatching,Friend,Friend,1,355
19,Nonmatching,Friend,Self,1,711
19,Matching,Friend,Friend,0,437
19,Matching,Friend,Self,1,525
19,Matching,Friend,Self,1,364
19,Nonmatching,Friend,Self,0,485
19,Nonmatching,Friend,Friend,0,409
19,Nonmatching,Friend,Friend,1,449
19,Matching,Friend,Friend,1,670
19,Nonmatching,Friend,Self,0,494
19,Nonmatching,Friend,Friend,1,507
19,Nonmatching,Friend,Friend,1,477
19,Nonmatching,Friend,Friend,1,366
19,Nonmatching,Friend,Self,1,706
19,Nonmatching,Friend,Friend,1,434
19,Matching,Friend,Friend,0,340
19,Matching,Friend,Friend,1,418
19,Nonmatching,Friend,Self,1,499
19,Matching,Friend,Friend,1,477
19,Nonmatching,Friend,Friend,1,433
19,Matching,Friend,Friend,0,398
19,Nonmatching,Friend,Friend,1,517
19,Matching,Friend,Friend,0,440
19,Matching,Friend,Self,0,399
19,Nonmatching,Friend,Friend,1,573
19,Matching,Friend,Friend,1,516
19,Nonmatching,Friend,Friend,1,426
19,Matching,Friend,Friend,1,473
19,Matching,Friend,Self,0,416
19,Matching,Friend,Friend,0,428
19,Nonmatching,Friend,Self,1,775
19,Nonmatching,Friend,Self,1,448
19,Matching,Friend,Self,1,426
19,Nonmatching,Friend,Friend,1,519
19,Nonmatching,Friend,Friend,1,378
19,Nonmatching,Friend,Friend,1,392
19,Matching,Friend,Friend,1,371
19,Nonmatching,Friend,Friend,1,628
19,Nonmatching,Friend,Friend,1,343
19,Nonmatching,Friend,Friend,1,355
19,Nonmatching,Friend,Friend,1,330
19,Matching,Friend,Friend,1,552
19,Matching,Friend,Friend,1,312
19,Matching,Friend,Self,0,301
19,Matching,Friend,Self,1,338
19,Nonmatching,Friend,Friend,0,285
19,Nonmatching,Friend,Friend,1,571
19,Matching,Friend,Friend,1,578
19,Matching,Friend,Self,1,287
19,Matching,Friend,Friend,1,513
19,Matching,Friend,Friend,1,378
19,Nonmatching,Friend,Friend,0,331
19,Matching,Friend,Friend,0,291
19,Matching,Friend,Self,1,883
19,Nonmatching,Friend,Friend,1,533
19,Nonmatching,Friend,Self,1,418
19,Nonmatching,Friend,Friend,0,518
19,Matching,Friend,Friend,0,298
19,Matching,Friend,Friend,1,477
19,Nonmatching,Friend,Friend,1,484
19,Matching,Friend,Friend,1,344
19,Matching,Friend,Friend,1,432
19,Nonmatching,Friend,Friend,0,354
19,Nonmatching,Friend,Friend,1,334
19,Nonmatching,Friend,Friend,1,263
19,Matching,Friend,Friend,0,310
19,Matching,Self,Friend,1,506
19,Nonmatching,Self,Self,0,364
19,Nonmatching,Self,Self,1,526
19,Matching,Self,Friend,0,571
19,Nonmatching,Self,Friend,1,374
19,Nonmatching,Self,Self,1,349
19,Nonmatching,Self,Self,1,334
19,Nonmatching,Self,Self,1,274
19,Matching,Self,Self,1,334
19,Nonmatching,Self,Self,1,411
19,Matching,Self,Self,1,291
19,Matching,Self,Self,0,252
19,Nonmatching,Self,Self,0,247
19,Nonmatching,Self,Self,0,240
19,Nonmatching,Self,Self,1,240
19,Matching,Self,Friend,0,262
19,Nonmatching,Self,Self,0,320
19,Matching,Self,Self,0,300
19,Nonmatching,Self,Friend,0,237
19,Matching,Self,Self,1,321
19,Nonmatching,Self,Friend,0,282
19,Matching,Self,Self,0,412
19,Matching,Self,Self,1,235
19,Nonmatching,Self,Self,0,200
19,Matching,Self,Self,0,302
19,Matching,Self,Self,0,387
19,Nonmatching,Self,Self,1,816
19,Matching,Self,Self,0,224
19,Nonmatching,Self,Self,0,253
19,Nonmatching,Self,Friend,0,313
19,Matching,Self,Self,0,281
19,Matching,Self,Self,1,312
19,Nonmatching,Self,Self,0,282
19,Matching,Self,Self,0,435
19,Nonmatching,Self,Self,0,225
19,Nonmatching,Self,Self,1,596
19,Nonmatching,Self,Self,1,396
19,Nonmatching,Self,Self,1,280
19,Matching,Self,Self,1,367
19,Matching,Self,Self,1,371
19,Nonmatching,Self,Self,1,375
19,Matching,Self,Self,1,296
19,Nonmatching,Self,Self,0,258
19,Nonmatching,Self,Self,1,346
19,Matching,Self,Self,0,212
19,Nonmatching,Self,Self,1,236
19,Matching,Self,Friend,1,271
19,Nonmatching,Self,Friend,1,277
19,Nonmatching,Self,Friend,1,245
19,Matching,Self,Self,0,301
19,Matching,Self,Self,1,289
19,Matching,Self,Self,1,245
19,Nonmatching,Self,Self,0,285
19,Matching,Self,Self,1,464
19,Nonmatching,Self,Self,1,237
