Subject,Group,Sex,Yes,Correctanswer,iti.ACC,iti.RT,Label,Shape
3,1,female,f,f,1,401,Self,Self
3,1,female,f,f,1,581,Stranger,Stranger
3,1,female,f,j,1,577,Stranger,Friend
3,1,female,f,f,1,719,Friend,Friend
3,1,female,f,j,1,494,Self,Stranger
3,1,female,f,f,1,407,Friend,Friend
3,1,female,f,f,1,404,Self,Self
3,1,female,f,f,1,465,Stranger,Stranger
3,1,female,f,j,1,551,Self,Friend
3,1,female,f,j,1,584,Stranger,Friend
3,1,female,f,f,1,551,Friend,Friend
3,1,female,f,j,1,561,Stranger,self
3,1,female,f,f,1,350,Self,Self
3,1,female,f,j,1,493,Self,Friend
3,1,female,f,f,1,541,Stranger,Stranger
3,1,female,f,f,1,376,Stranger,Stranger
3,1,female,f,f,1,571,Friend,Friend
3,1,female,f,j,1,472,Friend,Self
3,1,female,f,j,0,430,Friend,Stranger
3,1,female,f,f,1,441,Self,Self
3,1,female,f,j,1,512,Self,Stranger
3,1,female,f,f,1,462,Self,Self
3,1,female,f,j,1,485,Friend,Self
3,1,female,f,f,1,387,Friend,Friend
3,1,female,f,j,1,494,Friend,Stranger
3,1,female,f,j,1,601,Self,Friend
3,1,female,f,f,1,533,Stranger,Stranger
3,1,female,f,f,1,513,Friend,Friend
3,1,female,f,j,1,496,Self,Stranger
3,1,female,f,f,1,513,Self,Self
3,1,female,f,f,1,371,Stranger,Stranger
3,1,female,f,j,1,623,Stranger,Friend
3,1,female,f,j,1,525,Stranger,self
3,1,female,f,j,1,622,Stranger,Friend
3,1,female,f,j,1,512,Self,Friend
3,1,female,f,f,1,514,Self,Self
3,1,female,f,j,1,443,Self,Stranger
3,1,female,f,f,0,657,Friend,Friend
3,1,female,f,f,0,743,Stranger,Stranger
3,1,female,f,f,1,675,Friend,Friend
3,1,female,f,j,1,677,Stranger,self
3,1,female,f,f,1,515,Stranger,Stranger
3,1,female,f,j,1,830,Friend,Stranger
3,1,female,f,j,0,555,Friend,Self
3,1,female,f,f,1,557,Self,Self
3,1,female,f,j,1,502,Self,Stranger
3,1,female,f,f,1,445,Self,Self
3,1,female,f,j,0,389,Friend,Self
3,1,female,f,j,1,721,Stranger,Friend
3,1,female,f,f,1,646,Friend,Friend
3,1,female,f,j,1,558,Self,Friend
3,1,female,f,f,1,515,Stranger,Stranger
3,1,female,f,j,1,621,Friend,Stranger
3,1,female,f,j,1,695,Stranger,self
3,1,female,f,f,1,419,Self,Self
3,1,female,f,f,1,607,Friend,Friend
3,1,female,f,f,1,450,Stranger,Stranger
3,1,female,f,f,1,409,Self,Self
3,1,female,f,j,1,750,Friend,Self
3,1,female,f,f,1,549,Stranger,Stranger
3,1,female,f,j,1,593,Self,Friend
3,1,female,f,j,1,633,Friend,Stranger
3,1,female,f,j,1,744,Stranger,Friend
3,1,female,f,j,1,536,Stranger,self
3,1,female,f,f,1,565,Friend,Friend
3,1,female,f,f,1,423,Self,Self
3,1,female,f,f,0,642,Friend,Friend
3,1,female,f,j,1,543,Self,Stranger
3,1,female,f,f,1,431,Stranger,Stranger
3,1,female,f,f,1,404,Self,Self
3,1,female,f,f,0,0,Stranger,Stranger
3,1,female,f,j,1,416,Self,Stranger
3,1,female,f,f,1,392,Self,Self
3,1,female,f,j,0,637,Friend,Stranger
3,1,female,f,f,1,360,Friend,Friend
3,1,female,f,j,0,437,Stranger,self
3,1,female,f,j,1,584,Self,Friend
3,1,female,f,f,1,628,Friend,Friend
3,1,female,f,j,1,548,Friend,Self
3,1,female,f,j,1,609,Stranger,Friend
3,1,female,f,f,1,517,Stranger,Stranger
3,1,female,f,f,1,399,Self,Self
3,1,female,f,j,1,630,Friend,Self
3,1,female,f,f,1,557,Stranger,Stranger
3,1,female,f,j,1,459,Self,Friend
3,1,female,f,j,1,481,Stranger,self
3,1,female,f,j,1,720,Friend,Stranger
3,1,female,f,f,0,466,Self,Self
3,1,female,f,f,1,577,Friend,Friend
3,1,female,f,f,1,531,Stranger,Stranger
3,1,female,f,j,0,571,Stranger,Friend
3,1,female,f,j,1,529,Self,Stranger
3,1,female,f,f,1,513,Friend,Friend
3,1,female,f,j,1,538,Self,Stranger
3,1,female,f,j,1,645,Self,Friend
3,1,female,f,f,1,463,Self,Self
3,1,female,f,j,1,597,Friend,Stranger
3,1,female,f,f,1,579,Friend,Friend
3,1,female,f,j,1,474,Friend,Self
3,1,female,f,f,1,495,Self,Self
3,1,female,f,j,1,746,Stranger,Friend
3,1,female,f,f,1,436,Stranger,Stranger
3,1,female,f,f,1,560,Friend,Friend
3,1,female,f,j,1,537,Stranger,self
3,1,female,f,f,1,402,Stranger,Stranger
5,1,female,f,j,,,Self,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,j,,,Self,Stranger
5,1,female,f,j,,,Friend,Self
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Self,Friend
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Friend,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,j,,,Self,Stranger
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Self,Friend
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Self,Stranger
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,j,,,Friend,Self
5,1,female,f,j,,,Stranger,self
5,1,female,f,f,,,Self,Self
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,j,,,Self,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Friend,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Self,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Self,Stranger
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Friend,Self
5,1,female,f,j,,,Self,Friend
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Self,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,j,,,Friend,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,j,,,Self,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Self,Stranger
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,j,,,Friend,Self
5,1,female,f,j,,,Self,Friend
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,j,,,Stranger,Friend
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Stranger,Stranger
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,,,Friend,Self
5,1,female,f,j,,,Self,Friend
5,1,female,f,j,,,Self,Stranger
5,1,female,f,j,,,Stranger,self
5,1,female,f,j,,,Friend,Stranger
5,1,female,f,f,,,Self,Self
5,1,female,f,f,,,Friend,Friend
5,1,female,f,j,1,569,Friend,Stranger
5,1,female,f,f,1,472,Stranger,Stranger
5,1,female,f,f,1,536,Self,Self
5,1,female,f,j,1,487,Stranger,self
5,1,female,f,j,1,753,Friend,Self
5,1,female,f,j,1,419,Self,Stranger
5,1,female,f,f,1,510,Friend,Friend
5,1,female,f,f,1,539,Stranger,Stranger
5,1,female,f,f,1,534,Self,Self
5,1,female,f,j,1,426,Stranger,Friend
5,1,female,f,f,1,538,Friend,Friend
5,1,female,f,j,1,469,Self,Friend
5,1,female,f,f,1,581,Self,Self
5,1,female,f,j,1,439,Stranger,self
5,1,female,f,j,0,449,Friend,Stranger
5,1,female,f,j,1,628,Self,Stranger
5,1,female,f,f,1,468,Friend,Friend
5,1,female,f,f,1,766,Stranger,Stranger
5,1,female,f,j,1,479,Friend,Self
5,1,female,f,j,1,525,Self,Friend
5,1,female,f,f,0,451,Self,Self
5,1,female,f,f,1,511,Stranger,Stranger
5,1,female,f,f,1,285,Friend,Friend
5,1,female,f,j,1,465,Stranger,Friend
5,1,female,f,f,1,483,Friend,Friend
5,1,female,f,j,0,515,Stranger,self
5,1,female,f,j,1,805,Stranger,Friend
5,1,female,f,j,0,518,Friend,Stranger
5,1,female,f,j,1,611,Self,Friend
5,1,female,f,f,1,672,Self,Self
5,1,female,f,j,1,505,Self,Stranger
5,1,female,f,f,1,709,Stranger,Stranger
5,1,female,f,f,1,566,Friend,Friend
5,1,female,f,f,0,483,Self,Self
5,1,female,f,f,1,524,Stranger,Stranger
5,1,female,f,j,1,740,Friend,Self
5,1,female,f,f,1,366,Friend,Friend
5,1,female,f,j,1,571,Stranger,Friend
5,1,female,f,f,1,500,Self,Self
5,1,female,f,j,1,488,Stranger,self
5,1,female,f,j,1,593,Friend,Stranger
5,1,female,f,j,1,505,Self,Friend
5,1,female,f,j,1,375,Self,Stranger
5,1,female,f,f,1,708,Stranger,Stranger
5,1,female,f,f,0,456,Self,Self
5,1,female,f,j,1,495,Friend,Self
5,1,female,f,f,1,426,Friend,Friend
5,1,female,f,f,1,396,Stranger,Stranger
5,1,female,f,f,1,522,Friend,Friend
5,1,female,f,j,1,590,Stranger,Friend
5,1,female,f,j,0,333,Self,Friend
5,1,female,f,f,1,369,Friend,Friend
5,1,female,f,j,0,567,Friend,Stranger
5,1,female,f,f,1,529,Self,Self
5,1,female,f,f,1,557,Self,Self
5,1,female,f,f,1,491,Stranger,Stranger
5,1,female,f,f,1,463,Stranger,Stranger
5,1,female,f,j,1,485,Self,Stranger
5,1,female,f,j,0,484,Stranger,self
5,1,female,f,j,1,825,Friend,Self
5,1,female,f,j,1,743,Stranger,Friend
5,1,female,f,j,1,553,Stranger,self
5,1,female,f,f,1,581,Friend,Friend
5,1,female,f,j,1,530,Self,Friend
5,1,female,f,f,1,513,Stranger,Stranger
5,1,female,f,f,1,601,Friend,Friend
5,1,female,f,j,1,701,Friend,Self
5,1,female,f,j,0,415,Friend,Stranger
5,1,female,f,f,1,424,Stranger,Stranger
5,1,female,f,f,0,436,Self,Self
5,1,female,f,f,0,386,Self,Self
5,1,female,f,j,1,490,Self,Stranger
5,1,female,f,j,0,608,Friend,Self
5,1,female,f,f,1,448,Friend,Friend
5,1,female,f,f,1,484,Stranger,Stranger
5,1,female,f,j,1,739,Self,Friend
5,1,female,f,f,0,393,Self,Self
5,1,female,f,j,0,0,Friend,Stranger
5,1,female,f,f,0,735,Stranger,Stranger
5,1,female,f,j,0,0,Self,Stranger
5,1,female,f,f,0,635,Self,Self
5,1,female,f,j,1,646,Stranger,Friend
5,1,female,f,f,1,755,Friend,Friend
5,1,female,f,j,1,734,Stranger,self
5,1,female,f,f,1,460,Stranger,Stranger
5,1,female,f,f,1,609,Self,Self
5,1,female,f,j,1,469,Stranger,self
5,1,female,f,f,1,553,Friend,Friend
5,1,female,f,j,1,490,Friend,Stranger
5,1,female,f,f,1,347,Friend,Friend
5,1,female,f,f,1,517,Self,Self
5,1,female,f,j,1,661,Stranger,Friend
5,1,female,f,j,1,615,Self,Stranger
5,1,female,f,j,1,729,Self,Friend
5,1,female,f,j,1,861,Friend,Self
5,1,female,f,f,1,511,Stranger,Stranger
5,1,female,f,j,1,647,Friend,Self
5,1,female,f,j,1,541,Self,Stranger
5,1,female,f,f,1,382,Friend,Friend
5,1,female,f,f,1,638,Self,Self
5,1,female,f,j,1,667,Stranger,Friend
5,1,female,f,f,1,541,Stranger,Stranger
5,1,female,f,f,0,522,Stranger,Stranger
5,1,female,f,f,1,396,Friend,Friend
5,1,female,f,j,1,448,Self,Friend
5,1,female,f,f,1,362,Self,Self
5,1,female,f,j,0,454,Friend,Stranger
5,1,female,f,j,1,733,Stranger,self
5,1,female,f,f,1,533,Friend,Friend
5,1,female,f,j,1,470,Stranger,Friend
5,1,female,f,j,1,661,Stranger,self
5,1,female,f,j,1,727,Friend,Self
5,1,female,f,j,1,636,Self,Stranger
5,1,female,f,f,1,484,Self,Self
5,1,female,f,f,0,684,Friend,Friend
5,1,female,f,f,1,621,Stranger,Stranger
5,1,female,f,j,1,542,Self,Friend
5,1,female,f,f,1,456,Self,Self
5,1,female,f,j,1,677,Friend,Stranger
5,1,female,f,f,0,545,Stranger,Stranger
5,1,female,f,f,1,549,Self,Self
5,1,female,f,f,1,532,Stranger,Stranger
5,1,female,f,j,1,666,Friend,Self
5,1,female,f,f,1,415,Friend,Friend
5,1,female,f,f,1,621,Friend,Friend
5,1,female,f,f,1,449,Stranger,Stranger
5,1,female,f,j,1,475,Self,Friend
5,1,female,f,j,1,563,Self,Stranger
5,1,female,f,j,1,655,Friend,Stranger
5,1,female,f,f,1,595,Self,Self
5,1,female,f,j,1,599,Stranger,self
5,1,female,f,j,1,579,Stranger,Friend
5,1,female,f,j,1,555,Stranger,self
5,1,female,f,f,1,584,Stranger,Stranger
5,1,female,f,f,1,365,Stranger,Stranger
5,1,female,f,j,1,441,Friend,Stranger
5,1,female,f,f,1,426,Self,Self
5,1,female,f,j,0,0,Friend,Self
5,1,female,f,j,1,676,Self,Friend
5,1,female,f,j,1,592,Self,Stranger
5,1,female,f,j,1,691,Stranger,Friend
5,1,female,f,f,1,603,Self,Self
5,1,female,f,f,1,553,Friend,Friend
5,1,female,f,f,1,476,Friend,Friend
5,1,female,f,j,1,506,Self,Friend
5,1,female,f,f,1,480,Friend,Friend
5,1,female,f,f,1,330,Friend,Friend
5,1,female,f,j,1,587,Stranger,self
5,1,female,f,f,1,526,Self,Self
5,1,female,f,j,1,428,Friend,Self
5,1,female,f,j,0,435,Friend,Stranger
5,1,female,f,f,1,501,Self,Self
5,1,female,f,f,1,616,Stranger,Stranger
5,1,female,f,j,1,617,Self,Stranger
5,1,female,f,j,0,388,Stranger,Friend
5,1,female,f,f,1,431,Stranger,Stranger
5,1,female,f,f,1,482,Self,Self
5,1,female,f,j,1,655,Friend,Stranger
5,1,female,f,f,1,464,Stranger,Stranger
5,1,female,f,f,1,461,Friend,Friend
5,1,female,f,j,1,465,Friend,Self
5,1,female,f,j,1,634,Stranger,self
5,1,female,f,f,0,487,Friend,Friend
5,1,female,f,j,1,407,Self,Friend
5,1,female,f,f,1,491,Stranger,Stranger
5,1,female,f,j,1,515,Self,Stranger
5,1,female,f,j,1,438,Stranger,Friend
5,1,female,f,f,1,490,Self,Self
5,1,female,f,f,1,321,Friend,Friend
5,1,female,f,f,1,351,Self,Self
5,1,female,f,f,1,345,Friend,Friend
5,1,female,f,j,1,574,Friend,Self
5,1,female,f,f,1,442,Stranger,Stranger
5,1,female,f,f,1,444,Self,Self
5,1,female,f,j,0,377,Self,Friend
5,1,female,f,j,1,505,Self,Stranger
5,1,female,f,f,1,669,Stranger,Stranger
5,1,female,f,j,1,567,Stranger,self
5,1,female,f,j,1,475,Friend,Stranger
5,1,female,f,j,1,421,Stranger,Friend
5,1,female,f,j,1,465,Self,Stranger
5,1,female,f,f,1,479,Self,Self
5,1,female,f,f,1,420,Stranger,Stranger
5,1,female,f,j,1,536,Friend,Stranger
5,1,female,f,f,0,382,Stranger,Stranger
5,1,female,f,f,1,365,Friend,Friend
5,1,female,f,f,0,388,Self,Self
5,1,female,f,j,1,693,Stranger,self
5,1,female,f,j,1,470,Self,Friend
5,1,female,f,f,1,541,Friend,Friend
5,1,female,f,j,1,520,Stranger,Friend
5,1,female,f,j,1,729,Friend,Self
5,1,female,f,j,1,581,Stranger,Friend
5,1,female,f,j,1,485,Self,Friend
5,1,female,f,f,1,562,Friend,Friend
5,1,female,f,f,1,499,Stranger,Stranger
5,1,female,f,f,1,686,Self,Self
5,1,female,f,j,1,490,Self,Stranger
5,1,female,f,f,1,514,Stranger,Stranger
5,1,female,f,j,1,861,Friend,Self
5,1,female,f,j,1,576,Friend,Stranger
5,1,female,f,f,1,460,Self,Self
5,1,female,f,f,1,384,Friend,Friend
5,1,female,f,j,0,455,Stranger,self
5,1,female,f,f,1,447,Self,Self
5,1,female,f,j,1,475,Self,Stranger
5,1,female,f,j,1,587,Friend,Stranger
5,1,female,f,j,1,661,Stranger,self
5,1,female,f,j,1,545,Stranger,Friend
5,1,female,f,f,1,496,Self,Self
5,1,female,f,f,1,829,Stranger,Stranger
5,1,female,f,f,1,372,Stranger,Stranger
5,1,female,f,j,1,508,Self,Friend
5,1,female,f,f,1,529,Friend,Friend
5,1,female,f,j,1,402,Friend,Self
5,1,female,f,f,1,330,Friend,Friend
5,1,female,f,j,1,412,Friend,Stranger
5,1,female,f,f,1,378,Friend,Friend
5,1,female,f,j,1,430,Self,Friend
5,1,female,f,f,0,410,Self,Self
5,1,female,f,f,1,513,Stranger,Stranger
5,1,female,f,j,1,629,Friend,Self
5,1,female,f,j,1,654,Stranger,self
5,1,female,f,f,1,436,Stranger,Stranger
5,1,female,f,j,1,521,Stranger,Friend
5,1,female,f,j,1,519,Self,Stranger
5,1,female,f,f,1,401,Friend,Friend
5,1,female,f,f,1,517,Self,Self
5,1,female,f,f,1,490,Stranger,Stranger
5,1,female,f,j,0,419,Stranger,Friend
5,1,female,f,f,1,497,Self,Self
5,1,female,f,j,1,476,Friend,Stranger
5,1,female,f,j,1,497,Self,Friend
5,1,female,f,f,0,551,Friend,Friend
5,1,female,f,j,1,550,Self,Stranger
5,1,female,f,f,1,562,Stranger,Stranger
5,1,female,f,f,1,534,Self,Self
5,1,female,f,j,1,504,Friend,Self
5,1,female,f,j,1,619,Stranger,self
5,1,female,f,f,0,414,Friend,Friend
5,1,female,f,j,1,526,Self,Stranger
5,1,female,f,j,1,550,Stranger,self
5,1,female,f,f,1,426,Stranger,Stranger
5,1,female,f,j,1,389,Friend,Stranger
5,1,female,f,f,1,339,Friend,Friend
5,1,female,f,j,1,413,Self,Friend
5,1,female,f,f,0,401,Self,Self
5,1,female,f,f,1,360,Self,Self
5,1,female,f,j,1,405,Friend,Self
5,1,female,f,f,1,571,Friend,Friend
5,1,female,f,j,1,438,Stranger,Friend
5,1,female,f,f,1,480,Stranger,Stranger
5,1,female,f,j,1,420,Friend,Stranger
5,1,female,f,j,1,501,Self,Friend
5,1,female,f,f,1,405,Stranger,Stranger
5,1,female,f,f,1,487,Stranger,Stranger
5,1,female,f,j,1,463,Friend,Self
5,1,female,f,j,1,680,Self,Stranger
5,1,female,f,f,1,563,Self,Self
5,1,female,f,j,1,515,Stranger,self
5,1,female,f,j,0,391,Stranger,Friend
5,1,female,f,f,1,677,Self,Self
5,1,female,f,f,1,470,Friend,Friend
5,1,female,f,f,1,387,Friend,Friend
5,1,female,f,f,1,477,Self,Self
5,1,female,f,j,0,418,Self,Friend
5,1,female,f,j,1,742,Stranger,self
5,1,female,f,j,1,533,Stranger,Friend
5,1,female,f,j,1,532,Self,Stranger
5,1,female,f,f,1,449,Friend,Friend
5,1,female,f,f,1,583,Self,Self
5,1,female,f,j,1,687,Friend,Stranger
5,1,female,f,f,1,463,Stranger,Stranger
5,1,female,f,f,1,380,Friend,Friend
5,1,female,f,j,1,551,Friend,Self
5,1,female,f,f,1,445,Stranger,Stranger
5,1,female,f,j,1,523,Friend,Stranger
5,1,female,f,f,1,424,Friend,Friend
5,1,female,f,f,1,580,Self,Self
5,1,female,f,f,1,411,Stranger,Stranger
5,1,female,f,j,1,483,Self,Stranger
5,1,female,f,f,1,404,Stranger,Stranger
5,1,female,f,j,1,531,Stranger,Friend
5,1,female,f,j,1,508,Self,Friend
5,1,female,f,f,1,419,Self,Self
5,1,female,f,f,1,456,Friend,Friend
5,1,female,f,j,1,527,Friend,Self
5,1,female,f,j,1,660,Stranger,self
5,1,female,f,j,1,581,Friend,Stranger
5,1,female,f,f,1,432,Stranger,Stranger
5,1,female,f,j,1,442,Self,Stranger
5,1,female,f,f,1,498,Stranger,Stranger
5,1,female,f,f,0,0,Self,Self
5,1,female,f,j,1,620,Stranger,self
5,1,female,f,j,1,639,Friend,Self
5,1,female,f,j,1,597,Self,Friend
5,1,female,f,f,1,460,Self,Self
5,1,female,f,f,1,473,Friend,Friend
5,1,female,f,j,1,533,Stranger,Friend
5,1,female,f,f,1,505,Friend,Friend
5,1,female,f,f,1,490,Stranger,Stranger
5,1,female,f,f,1,406,Friend,Friend
5,1,female,f,f,1,370,Stranger,Stranger
5,1,female,f,j,1,457,Friend,Self
5,1,female,f,f,1,345,Friend,Friend
5,1,female,f,f,1,592,Self,Self
5,1,female,f,j,0,0,Stranger,Friend
5,1,female,f,j,1,601,Self,Friend
5,1,female,f,f,0,390,Self,Self
5,1,female,f,j,1,502,Self,Stranger
5,1,female,f,j,1,583,Friend,Stranger
5,1,female,f,j,1,514,Stranger,self
5,1,female,f,j,1,524,Friend,Self
5,1,female,f,j,1,650,Stranger,self
5,1,female,f,j,1,575,Self,Friend
5,1,female,f,f,1,449,Stranger,Stranger
5,1,female,f,f,1,492,Self,Self
5,1,female,f,f,1,383,Friend,Friend
5,1,female,f,j,1,469,Self,Stranger
5,1,female,f,f,1,420,Friend,Friend
5,1,female,f,j,1,475,Friend,Stranger
5,1,female,f,f,1,462,Self,Self
5,1,female,f,f,1,474,Stranger,Stranger
5,1,female,f,j,1,471,Stranger,Friend
5,1,female,f,f,1,399,Self,Self
5,1,female,f,j,1,475,Friend,Self
5,1,female,f,f,1,428,Friend,Friend
5,1,female,f,f,1,450,Friend,Friend
5,1,female,f,j,1,458,Stranger,Friend
5,1,female,f,j,1,505,Friend,Stranger
5,1,female,f,j,0,319,Self,Friend
5,1,female,f,f,1,420,Stranger,Stranger
5,1,female,f,f,1,473,Stranger,Stranger
5,1,female,f,j,1,391,Stranger,self
5,1,female,f,f,1,574,Self,Self
5,1,female,f,j,1,421,Self,Stranger
5,1,female,f,j,0,412,Stranger,Friend
5,1,female,f,f,1,612,Stranger,Stranger
5,1,female,f,f,1,657,Stranger,Stranger
5,1,female,f,f,1,317,Friend,Friend
5,1,female,f,j,1,549,Self,Stranger
5,1,female,f,f,0,363,Self,Self
5,1,female,f,f,1,434,Self,Self
5,1,female,f,j,1,602,Self,Friend
5,1,female,f,j,1,505,Friend,Stranger
5,1,female,f,j,1,691,Stranger,self
5,1,female,f,f,1,405,Friend,Friend
5,1,female,f,j,1,465,Friend,Self
5,1,female,f,f,1,386,Stranger,Stranger
5,1,female,f,j,1,506,Self,Friend
5,1,female,f,f,1,352,Stranger,Stranger
5,1,female,f,f,1,495,Friend,Friend
5,1,female,f,j,1,549,Friend,Self
5,1,female,f,f,1,628,Self,Self
5,1,female,f,f,1,326,Self,Self
5,1,female,f,j,1,506,Self,Stranger
5,1,female,f,j,1,598,Stranger,Friend
5,1,female,f,f,1,516,Friend,Friend
5,1,female,f,j,1,473,Friend,Stranger
5,1,female,f,j,1,612,Stranger,self
6,1,male,j,f,,,Stranger,self
6,1,male,j,f,,,Friend,Self
6,1,male,j,j,,,Friend,Friend
6,1,male,j,f,,,Friend,Stranger
6,1,male,j,j,,,Friend,Friend
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,j,,,Self,Self
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,f,,,Stranger,Friend
6,1,male,j,f,,,Self,Friend
6,1,male,j,j,,,Self,Self
6,1,male,j,f,,,Self,Stranger
6,1,male,j,f,,,Friend,Self
6,1,male,j,f,,,Self,Friend
6,1,male,j,f,,,Stranger,self
6,1,male,j,f,,,Stranger,Friend
6,1,male,j,f,,,Friend,Stranger
6,1,male,j,j,,,Friend,Friend
6,1,male,j,f,,,Self,Stranger
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,j,,,Self,Self
6,1,male,j,j,,,Self,Self
6,1,male,j,j,,,Friend,Friend
6,1,male,j,f,,,Stranger,Friend
6,1,male,j,f,,,Friend,Stranger
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,f,,,Self,Stranger
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,j,,,Self,Self
6,1,male,j,f,,,Friend,Self
6,1,male,j,j,,,Self,Self
6,1,male,j,f,,,Stranger,self
6,1,male,j,j,,,Friend,Friend
6,1,male,j,j,,,Friend,Friend
6,1,male,j,f,,,Self,Friend
6,1,male,j,f,,,Stranger,Friend
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,f,,,Self,Stranger
6,1,male,j,f,,,Stranger,self
6,1,male,j,j,,,Friend,Friend
6,1,male,j,f,,,Friend,Self
6,1,male,j,j,,,Stranger,Stranger
6,1,male,j,f,,,Friend,Stranger
6,1,male,j,f,,,Self,Friend
6,1,male,j,j,,,Self,Self
6,1,male,j,j,,,Friend,Friend
6,1,male,j,j,,,Self,Self
6,1,male,j,f,1,811,Friend,Stranger
6,1,male,j,j,1,720,Friend,Friend
6,1,male,j,j,1,423,Friend,Friend
6,1,male,j,f,1,626,Self,Stranger
6,1,male,j,j,1,725,Stranger,Stranger
6,1,male,j,j,1,707,Stranger,Stranger
6,1,male,j,f,0,0,Stranger,Friend
6,1,male,j,j,1,433,Self,Self
6,1,male,j,f,0,340,Stranger,self
6,1,male,j,f,1,829,Self,Friend
6,1,male,j,f,1,617,Friend,Self
6,1,male,j,j,0,546,Self,Self
6,1,male,j,j,0,0,Stranger,Stranger
6,1,male,j,j,1,589,Stranger,Stranger
6,1,male,j,f,1,753,Self,Friend
6,1,male,j,j,1,490,Friend,Friend
6,1,male,j,f,1,639,Stranger,self
6,1,male,j,j,1,575,Self,Self
6,1,male,j,f,1,764,Self,Stranger
6,1,male,j,f,1,812,Friend,Stranger
6,1,male,j,f,1,605,Friend,Self
6,1,male,j,j,1,676,Self,Self
6,1,male,j,f,1,581,Stranger,Friend
6,1,male,j,j,1,878,Friend,Friend
6,1,male,j,f,1,637,Friend,Stranger
6,1,male,j,j,0,833,Stranger,Stranger
6,1,male,j,f,1,755,Friend,Self
6,1,male,j,f,0,0,Stranger,self
6,1,male,j,j,1,457,Self,Self
6,1,male,j,j,1,448,Self,Self
6,1,male,j,f,1,732,Self,Friend
6,1,male,j,f,1,777,Self,Stranger
6,1,male,j,j,1,595,Stranger,Stranger
6,1,male,j,j,1,716,Friend,Friend
6,1,male,j,j,0,0,Friend,Friend
6,1,male,j,f,1,613,Stranger,Friend
6,1,male,j,f,1,702,Friend,Self
6,1,male,j,j,1,536,Self,Self
6,1,male,j,j,1,510,Self,Self
6,1,male,j,f,1,783,Friend,Stranger
6,1,male,j,j,1,528,Friend,Friend
